University,University Short Name,Area,ACCS Coures Prefix,ACCS Course Number,ACCS Course Title,University Equivalent Course Prefix,University Equivalent Course Number,University Course Title,Univeristy Course Hours,Lab,Approved,Notes
Alabama State University,ASU,2,MUS,101,Music Appreciation,MUS,121,Music Appreciation,3,No,yes,
Alabama State University,ASU,2,PHL,106,Introduction to Philosophy,PHL,363,Introduction to Philosophy,3,No,no,
Alabama State University,ASU,2,PHL,206,Ethics and Society,Area II Core,,,,,,
Alabama State University,ASU,2,REL,100,World Religions,REL,361,Comparative Religion,3,No,no,
Alabama State University,ASU,2,REL,151,Survey of the Old Testament,REL,200,Literature of the Old Testatment,3,No,no,
Alabama State University,ASU,2,REL,152,Survey of the New Testament,REL,201,Literature of the New Testament,3,No,no,
Alabama State University,ASU,2,SPA,101,Introductory Spanish I,FLS,161,Spanish I,3,No,yes,
Alabama State University,ASU,2,SPA,102,Introductory Spanish II,FLS,162,Spanish II,3,No,yes,
Alabama State University,ASU,2,SPA,201,Intermediate Spanish I,FLS,261,Spanish III,3,No,yes,
Alabama State University,ASU,2,SPA,202,Intermediate Spanish II,FLS,262,Spanish IV,3,No,no,
Alabama State University,ASU,2,SPH,106,Fundamentals of Oral Communication,Area II Core,,,,,,
Alabama State University,ASU,2,SPH,107,Fundamentals of Public Speaking,CMS,205,Public Speaking,3,No,yes,
Alabama State University,ASU,2,THR,120,Theatre Appreciation,THE,111,Introduction to Theatre Arts,3,No,yes,
Alabama State University,ASU,2,THR,126,Introduction to Theatre,THE,111,Introduction to Theatre Arts,3,No,yes,
Alabama State University,ASU,3,AST,220,Introduction to Astronomy,PSC,101,Earth Science,4,Yes,no,
Alabama State University,ASU,3,BIO,101,Introduction to Biology I,Area III Core,,,,,,
Alabama State University,ASU,3,BIO,102,Introduction to Biology II,Area III Core,,,,,,
Alabama State University,ASU,3,BIO,103,Principles of Biology I,BIO,127,General Biology I,4,Yes,yes,
Alabama State University,ASU,3,BIO,104,Principles of Biology II,BIO,128,General Biology I,4,Yes,yes,
Alabama State University,ASU,3,CHM,104,Introduction to Chemistry I,Area III Core,,,,,,
Alabama State University,ASU,3,CHM,105,Introduction to Chemistry II,Area III Core,,,,,,
Alabama State University,ASU,3,CHM,111,College Chemistry I,CHE,141,General College Chemistry I,4,Yes,yes,
Alabama State University,ASU,3,CHM,112,College Chemistry II,CHE,142,General College Chemistry II,4,Yes,yes,
Alabama State University,ASU,3,GEO,101,Principles of Physical Geography I,GEO,315,Physical Geography,3,No,no,
Alabama State University,ASU,3,GEO,102,Principles of Physical Geography II,GEO,315,Physical Geography,3,No,no,
Alabama State University,ASU,3,GLY,101,Introduction to Geology I,Area III Core,,,,,,
Alabama State University,ASU,3,GLY,102,Introduction to Geology II,Area III Core,,,,,,
Alabama State University,ASU,3,MTH,110,Finite Mathematics,MAT,136,Finite Mathematics,3,No,yes,
Alabama State University,ASU,3,MTH,112,Precalculus Algebra,MAT,137,PreCalculus Algebra,3,No,yes,
Alabama State University,ASU,3,MTH,113,Precalculus Trigonometry,MAT,165,PreCaculus Trigonometry,3,No,yes,
Alabama State University,ASU,3,MTH,115,Precalculus Algebra & Trigonometry,Area III Core,,,,,,
Alabama State University,ASU,3,MTH,120,Calculus and Its Applications,Area III Core,,,,,,
Alabama State University,ASU,3,MTH,125,Calculus I,MAT,265,Calculus & Analytic Geometry I,4,No,yes,
Alabama State University,ASU,3,MTH,126,Calculus II,MAT,266,Calculus & Analytic Geometry II,4,No,yes,
Alabama State University,ASU,3,MTH,227,Calculus III,MAT,267,Calculus & Analytic Geometry III,4,No,yes,
Alabama State University,ASU,3,MTH,237,Linear Algebra,MAT,251,Intro to Linear Algebra,3,No,yes,
Alabama State University,ASU,3,MTH,238,Applied Differential Equations I,Area III Core,,,,,,
Alabama State University,ASU,3,PHS,111,Physical Science I,PSC,231,Physical Science Survey I,4,Yes,no,
Alabama State University,ASU,3,PHS,112,Physical Science II,PSC,232,Physical Science Survey II,4,Yes,no,
Alabama State University,ASU,3,PHY,120,Introduction to Physics,Area III Core,,,,,,
Alabama State University,ASU,3,PHY,201,General Physics I,PHY,206,College Physics I,4,Yes,yes,
Alabama State University,ASU,3,PHY,202,General Physics II,PHY,207,College Physics II,4,Yes,yes,
Alabama State University,ASU,3,PHY,213,General Physics with Calculus I,PHY,210,General Physics I,4,Yes,no,
Alabama State University,ASU,3,PHY,214,General Physics with Calculus II,PHY,211,General Physics II,4,Yes,no,
Alabama State University,ASU,4,ANT,200,Introduction to Anthropology,ANT,326,Intro to Anthropology,3,No,no,
Alabama State University,ASU,4,ANT,210,Physical Anthropology,ANT,327,Phys Anthropolgy & Prehistory,3,No,no,
Alabama State University,ASU,4,ANT,220,Cultural Anthropology,ANT,328,Cultural Anthropology,3,No,no,
Alabama State University,ASU,4,ANT,226,Culture and Personality,ANT,340,Culture and Personality,3,No,no,
Alabama State University,ASU,4,ANT,230,Introduction to Archaeology,Area IV Core,,,,,,
Alabama State University,ASU,4,ECO,231,Principles of Macroeconomics,ECO,251,Principles of Macroeconomics,3,No,no,
Alabama State University,ASU,4,ECO,232,Principles of Microeconomics,ECO,252,Principles of Microeconomics,3,No,no,
Alabama State University,ASU,4,GEO,100,World Regional Geography,GEO,206,World Geography,3,No,yes,
Alabama State University,ASU,4,GEO,201,Principles of Human Geography,GEO,320,Cultural Geography,3,No,no,
Alabama State University,ASU,4,HIS,101,History of Western Civilization I,Area IV Core,,,,,,
Alabama State University,ASU,4,HIS,102,History of Western Civilization II,Area IV Core,,,,,,
Alabama State University,ASU,4,HIS,121,World History I,HIS,131,World History I,3,No,yes,
Alabama State University,ASU,4,HIS,122,World History II,HIS,132,World History II,3,No,yes,
Alabama State University,ASU,4,HIS,201,United States History I,HIS,251,American History I,3,No,yes,
Alabama State University,ASU,4,HIS,202,United States History II,HIS,252,American History II,3,No,yes,
Alabama State University,ASU,4,POL,200,Introduction to Political Science,POS,207,American Government,3,No,yes,
Alabama State University,ASU,4,POL,211,American National Government,POS,220,American Political Parties,3,No,yes,
Alabama State University,ASU,4,PSY,200,General Psychology,PSY,251,General Psychology,3,No,yes,
Alabama State University,ASU,4,PSY,210,Human Growth & Development,PSY,360,Developmental Psychology,3,No,no,
Alabama State University,ASU,4,SOC,200,Introduction to Sociology,SOC,110,Introduction to Sociology,3,No,yes,
Alabama State University,ASU,4,SOC,210,Social Problems,SOC,213,Social Problems,3,No,yes,
Alabama State University,ASU,4,SPH,116,Introduction to Interpersonal Communication,CMS,210,Interpersonal Communication,3,No,yes,
Alabama State University,ASU,5,AGP,130,Poultry Production,None,,,,,,
Alabama State University,ASU,5,AGP,152,Agricultural Equipment Repair and Maintenance,None,,,,,,
Alabama State University,ASU,5,AGR,200,Introduction to Animal Dairy Science,None,,,,,,
Alabama State University,ASU,5,ART,113,Drawing I,ART,209,Drawing and Composition I,3,No,no,
Alabama State University,ASU,5,ART,114,Drawing II,ART,210,Drawing and Composition II,3,No,no,
Alabama State University,ASU,5,ART,121,Two-Dimensional Composition I,ART,121,Basic Design I,3,No,no,
Alabama State University,ASU,5,ART,127,Three-Dimensional Composition,ART,122,Basic Design II,3,No,no,
Alabama State University,ASU,5,ART,174,Photography II,ART,230,Digital Photography,3,No,no,
Alabama State University,ASU,5,ART,221,Computer Graphics I,ART,224,Graphic Design I,3,No,no,
Alabama State University,ASU,5,ASL,101,American Sign Language I,None,,,,,,
Alabama State University,ASU,5,ASL,102,American Sign Language II,None,,,,,,
Alabama State University,ASU,5,ASL,103,American Sign Language III,None,,,,,,
Alabama State University,ASU,5,ASL,104,American Sign Language IV,None,,,,,,
Alabama State University,ASU,5,ASL,121,Deaf Culture,None,,,,,,
Alabama State University,ASU,5,ATM,211,Automated Mfg. Tech. Electronics,None,,,,,,
Alabama State University,ASU,5,BIO,201,Human Anatomy and Physiology I,HIM,212,Anatomy & Physiology,4,Yes,no,
Alabama State University,ASU,5,BIO,202,Human Anatomy and Physiology II,HIM,310,The Study of Diseases,4,Yes,no,
Alabama State University,ASU,5,BIO,206,Human Anatomy,None,,,,,,
Alabama State University,ASU,5,BIO,207,Human Physiology,None,,,,,,
Alabama State University,ASU,5,BIO,220,General Microbiology,None,,,,,,
Alabama State University,ASU,5,BUS,100,Introduction to Business,None,,,,,,
Alabama State University,ASU,5,BUS,146,Personal Finance,FIN,201,Personal Finance,3,No,no,
Alabama State University,ASU,5,BUS,210,Introduction to Accounting,None,,,,,,
Alabama State University,ASU,5,BUS,215,Business Communication,None,,,,,,
Alabama State University,ASU,5,BUS,241,Principles of Accounting I,ACT,214,Principle of Financial Accounting,3,No,no,
Alabama State University,ASU,5,BUS,242,Principles of Accounting II,ACT,215,Principle of Managerial Accounting,3,No,no,
Alabama State University,ASU,5,BUS,260,Statistical Data Analysis,MGT,202,Business Statistics I,3,No,no,
Alabama State University,ASU,5,BUS,261,Business Law I,MGT,255,Business Law,3,No,no,
Alabama State University,ASU,5,BUS,263,Legal and Social Environment of Business,MGT,255,Business Law,3,No,no,
Alabama State University,ASU,5,BUS,271,Business Statistics I,MGT,202,Business Statistics I,3,No,no,
Alabama State University,ASU,5,BUS,272,Business Statistics II,MGT,252,Business Statistics II,3,No,no,
Alabama State University,ASU,5,BUS,275,Principles of Management,None,,,,,,
Alabama State University,ASU,5,BUS,285,Principles of Marketing,None,,,,,,
Alabama State University,ASU,5,CHD,201,Child Growth and Development Principles,None,,,,,,
Alabama State University,ASU,5,CHD,209,Infant and Toddler Education Programs,None,,,,,,
Alabama State University,ASU,5,CHM,221,Organic Chemistry I,CHE,211,Organic Chemistry I,5,Yes,no,
Alabama State University,ASU,5,CHM,222,Organic Chemistry II,CHE,212,Organic Chemistry II,5,Yes,no,
Alabama State University,ASU,5,CIS,130,Introduction to Information Systems,CIS,205,Introduction to Computer Information Systems,3,No,no,
Alabama State University,ASU,5,CIS,145,Advanced Web Page Development,None,,,,,,
Alabama State University,ASU,5,CIS,146,Microcomputer Applications,CIS,205,Introduction to Computer Information Systems,3,No,no,
Alabama State University,ASU,5,CIS,147,Advanced Microcomputer Applications,CIS,205,Introduction to Computer Information Systems,3,No,no,
Alabama State University,ASU,5,CIS,149,Introduction to Computers,None,,,,,,
Alabama State University,ASU,5,CIS,198,Web Page Development,None,,,,,,
Alabama State University,ASU,5,CIS,201,Introduction to Computer Programming Concepts,None,,,,,,
Alabama State University,ASU,5,CIS,202,Python Programming,None,,,,,,
Alabama State University,ASU,5,CIS,207,Introduction to Web Development,None,,,,,,
Alabama State University,ASU,5,CIS,208,Intermediate to Web Development,None,,,,,,
Alabama State University,ASU,5,CIS,212,Visual Basic,None,,,,,,
Alabama State University,ASU,5,CIS,213,Advanced Visual Basic Programming,None,,,,,,
Alabama State University,ASU,5,CIS,215,C# Programming,None,,,,,,
Alabama State University,ASU,5,CIS,231,FORTRAN Programming,None,,,,,,
Alabama State University,ASU,5,CIS,251,C++ Programming,None,,,,,,
Alabama State University,ASU,5,CIS,252,Advanced C++ Programming,None,,,,,,
Alabama State University,ASU,5,CIS,255,Java Programming,None,,,,,,
Alabama State University,ASU,5,CIS,256,Advanced Java,None,,,,,,
Alabama State University,ASU,5,CIS,276,Server Administration,None,,,,,,
Alabama State University,ASU,5,CIS,277,Network Services Administration,None,,,,,,
Alabama State University,ASU,5,CIS,279,Network Infrastructure Design,None,,,,,,
Alabama State University,ASU,5,CIS,280,Network Security,None,,,,,,
Alabama State University,ASU,5,CIS,282,Computer Forensics,None,,,,,,
Alabama State University,ASU,5,CIS,285,Object Oriented Programming,None,,,,,,
Alabama State University,ASU,5,CRJ,100,Introduction to Criminal Justice,None,,,,,,
Alabama State University,ASU,5,CRJ,110,Introduction to Law Enforcement,CRJ,201,Intro to Law Enforcement,3,No,no,
Alabama State University,ASU,5,CRJ,150,Introduction to Corrections,CRJ,251,Intro to Corrections,3,No,no,
Alabama State University,ASU,5,CRJ,160,Introduction to Security,CRJ,202,Private Security,3,No,no,
Alabama State University,ASU,5,CUA,101,Orientation to the Hospitality Profession,None,,,,,,
Alabama State University,ASU,5,CUA,110,Basic Food Preparation,None,,,,,,
Alabama State University,ASU,5,CUA,111,Foundations in Nutrition,None,,,,,,
Alabama State University,ASU,5,DDT,104,Basic Computer Aided Drafting and Design,None,,,,,,
Alabama State University,ASU,5,DNC,110,Intro to Dance,None,,,,,,
Alabama State University,ASU,5,DNC,121,Elementary Ballet I,None,,,,,,
Alabama State University,ASU,5,DNC,143,Ballet Technique I,DAN,101,Ballet I,2,No,no,
Alabama State University,ASU,5,DNC,144,Ballet Technique II,DAN,201,Ballet II,2,No,no,
Alabama State University,ASU,5,DNC,243,Ballet Technique III,DAN,301,Ballet III,2,No,no,
Alabama State University,ASU,5,DNC,244,Ballet Technique IV,DAN,401,Ballet IV,2,No,no,
Alabama State University,ASU,5,EET,121,AC Fundamentals,None,,,,,,
Alabama State University,ASU,5,EET,151,AC Theory,None,,,,,,
Alabama State University,ASU,5,EET,201,Electronic Circuits,None,,,,,,
Alabama State University,ASU,5,ELM,200,Electronic Circuits I,None,,,,,,
Alabama State University,ASU,5,ELM,205,Electronics I,None,,,,,,
Alabama State University,ASU,5,EMS,103,First Aid/CPR,None,,,,,,
Alabama State University,ASU,5,EMS,106,Medical Terminology,HIM,210,The Language of Medicine,3,No,no,
Alabama State University,ASU,5,EMS,118,Emergency Medical Technician,None,,,,,,
Alabama State University,ASU,5,EMS,119,Emergency Medical Technician Clinical,None,,,,,,
Alabama State University,ASU,5,EMS,189,Applied Anatomy and Physiology for Paramedics,None,,,,,,
Alabama State University,ASU,5,EMS,242,Paramedic Patient Assessment,None,,,,,,
Alabama State University,ASU,5,ENG,130,Technical Report Writing,None,,,,,,
Alabama State University,ASU,5,ENG,131,Applied Writing I,None,,,,,,
Alabama State University,ASU,5,EVT,101,Introduction to Environmental Science and Tech,None,,,,,,
Alabama State University,ASU,5,HEC,100,Principles of Basic Design,None,,,,,,
Alabama State University,ASU,5,HEC,131,Introduction of Clothing Construction I,None,,,,,,
Alabama State University,ASU,5,HEC,140,Principles of Nutrition,None,,,,,,
Alabama State University,ASU,5,HEC,221,Principles of Food Preperation  w/lab,None,,,,,,
Alabama State University,ASU,5,HEC,250,Management in Family Living,None,,,,,,
Alabama State University,ASU,5,HED,221,Personal Health,None,,,,,,
Alabama State University,ASU,5,HED,222,Community Health,None,,,,,,
Alabama State University,ASU,5,HED,224,Personal and Community Health,None,,,,,,
Alabama State University,ASU,5,HED,226,Wellness,None,,,,,,
Alabama State University,ASU,5,HED,230,Safety and First Aid,None,,,,,,
Alabama State University,ASU,5,HED,231,First Aid,None,,,,,,
Alabama State University,ASU,5,HIT,110,Medical Terminology,HIM,210,The Language of Medicine,3,No,no,
Alabama State University,ASU,5,HIT,117,Pathology and Pharmacology I for HIT,None,,,,,,
Alabama State University,ASU,5,HMM,105,Principles of Hospitality Management,None,,,,,,
Alabama State University,ASU,5,HMM,252,Hotel/Restaurant and Travel Law,None,,,,,,
Alabama State University,ASU,5,HOC,136,Residential Landscape Design,None,,,,,,
Alabama State University,ASU,5,HOC,170,Special Topics in Horticultural I,None,,,,,,
Alabama State University,ASU,5,HOC,230,Vegetable and Orchard Crops,None,,,,,,
Alabama State University,ASU,5,HPS,105,Medical Terminology,HIM,210,Language of Medicine,3,No,no,
Alabama State University,ASU,5,MCM,100,Introduction to Mass Communication,CMM,211,Introduction to Mass Communication,3,No,no,
Alabama State University,ASU,5,MCM,102,Writing for Mass Media,CMM,212,Beginning Newswriting ,3,No,no,
Alabama State University,ASU,5,MCM,230,Survey of Advertising,None,,,,,,
Alabama State University,ASU,5,MET,201,Basic Computer Aided Drafting,None,,,,,,
Alabama State University,ASU,5,MTH,100,Intermediate College Algebra,MAT,130,Intermediate Algebra,3,No,no,
Alabama State University,ASU,5,MTH,231,Math for the Elementary Teacher I,MAT,320,Fund. of Math/Elem Teachers I,3,No,no,
Alabama State University,ASU,5,MTH,232,Math for the Elementary Teacher II,MAT,321,Fund Math for Elem Teachers II,3,No,no,
Alabama State University,ASU,5,MTH,250,Discrete Math,MAT,256,Discrete Mathematics,3,No,no,
Alabama State University,ASU,5,MTH,265,Elementary Statistics,SSC,361,Social Science Statistics,3,No,no,
Alabama State University,ASU,5,MTH,270,Probability and  Statistics,MAT,225,Probability & Intro Statistics,3,No,no,
Alabama State University,ASU,5,MUS,111,Music Theory I,MUS,131,Music Theory I,3,No,no,
Alabama State University,ASU,5,MUS,112,Music Theory II,MUS,132,Music Theory II,3,No,no,
Alabama State University,ASU,5,MUS,113,Music Theory Lab I (Aural Skills),MUS,137,Sight Singing and Ear Training I,1,No,no,
Alabama State University,ASU,5,MUS,114,Music Theory Lab II (Aural Skills),MUS,138,Sight Singing and Ear Training II,1,No,no,
Alabama State University,ASU,5,NUR,206,Advanced Nutrition Concepts,None,,,,,,
Alabama State University,ASU,5,ORI,101,Orientation to College,ORI,100,Freshman Orientation,1,No,no,
Alabama State University,ASU,5,PED,100,Fundamental of Fitness,PED,200,Physical Fitness and Wellness,3,No,no,
Alabama State University,ASU,5,PED,103,Weight Training (Beginning),PED,103/130,Physical Fitness: Weight Training,1,No,no,
Alabama State University,ASU,5,PED,105,Personal Fitness,None,,,,,,
Alabama State University,ASU,5,PED,106,Aerobics,None,,,,,,
Alabama State University,ASU,5,PED,107,Aerobics Dance (Beginning),PED,105,Beginning Aerobic Dance,1,No,no,
Alabama State University,ASU,5,PED,109,Jogging,PED,100,Physical Fitness: Jogging,1,No,no,
Alabama State University,ASU,5,PED,140,Swimming (Beginning),PED,121,Swimming for NonSwimmers,1,No,no,
Alabama State University,ASU,5,PED,141,Swimming (Intermediate),PED,221,Intermediate Swimming,1,No,no,
Alabama State University,ASU,5,PED,200,Foundation of Physical Education,PED,347,History and Principles of PE and Atheletics,3,No,no,
Alabama State University,ASU,5,PED,224,Principles of Nutrition,HEA,258,Health and Nutrition,3,No,no,
Alabama State University,ASU,5,PED,224,Principles of Nutrition,PED,258,Health and Nutrition,3,No,no,
Alabama State University,ASU,5,PED,295,Practicum In Physical Education,None,,,,,,
Alabama State University,ASU,5,PHY,218,Modern Physics,None,,,,,,
Alabama State University,ASU,5,POL,220,State and Local Government,POS,218,State and Local Government,3,No,yes,
Alabama State University,ASU,5,POL,230,Comparative Government,POS,308,Comparative Political Systems,3,No,no,
Alabama State University,ASU,5,POL,236,Survey of International Affairs,POS,333,International Political Economy,3,No,no,
Alabama State University,ASU,5,PST,115,Emergency Medical Dispatching,None,,,,,,
Alabama State University,ASU,5,PST,220,Technologies in Public Safety Communication & 911,None,,,,,,
Alabama State University,ASU,5,PST,221,Role in hostage Negotiations,None,,,,,,
Alabama State University,ASU,5,PST,222,Handling of Hazardous Materials Event,None,,,,,,
Alabama State University,ASU,5,PST,226,Advanced Public Safety Communications,None,,,,,,
Alabama State University,ASU,5,PST,227,Location Identification,None,,,,,,
Alabama State University,ASU,5,PSY,211,Child Growth and Development,PSY,360,Developmental Psychology,3,No,no,
Alabama State University,ASU,5,PSY,230,Abnormal Psychology,PSY,353,Abnormal Psychology,3,No,no,
Alabama State University,ASU,5,PSY,260,Statistics for the Social Sciences,None,,,,,,
Alabama State University,ASU,5,SOC,247,Marriage and the Family,SOC,427,Marriage and the Family,3,No,no,
Alabama State University,ASU,5,SPH,228,Group Communication,CMS,325,Small Group Communications ,3,No,no,
Alabama State University,ASU,5,THR,113,Theatre Workshop I,THE,217,Rehearsal and Performance I,1,No,no,
Alabama State University,ASU,5,THR,114,Theatre Workshop II,THE,218,Rehearsal and Performance II,1,No,no,
Alabama State University,ASU,5,THR,131,Acting Techniques I,THE,215,Acting I,3,No,no,
Alabama State University,ASU,5,THR,241,Voice and Speech for the Performer,THE,316,Vocal Training for the Actor,3,No,no,
Alabama State University,ASU,1,,,,ENG,140,English Composition I (Honors),3,No,yes,
Alabama State University,ASU,1,,,,ENG,141,English Composition II (Honors),3,No,yes,
Alabama State University,ASU,2,,,,ART,135,Introduction to Art,3,No,yes,
Alabama State University,ASU,2,,,,ENG,209,Introduction to Literature I,3,No,yes,
Alabama State University,ASU,2,,,,ENG,210,Introduction to Literature II,3,No,yes,
Alabama State University,ASU,2,,,,HUM,103,Humanities through the African-American Experience,3,No,yes,
Alabama State University,ASU,2,,,,PHL,201,Logical Reasoning,3,No,yes,
Alabama State University,ASU,3,,,,BIO,127H,General Biology I (Honors/Majors),4,Yes,yes,
Alabama State University,ASU,3,,,,BIO,128H,General Biology II (Honors/Majors),4,Yes,yes,
Alabama State University,ASU,4,,,,ANT,113,Societies Around the World,3,No,yes,
Alabama State University,ASU,4,,,,POS,218,State and Local Government,3,No,yes,
