University,University Short Name,Area,ACCS Coures Prefix,ACCS Course Number,ACCS Course Title,University Equivalent Course Prefix,University Equivalent Course Number,University Course Title,Univeristy Course Hours,Lab,Approved,Notes
University of North Alabama,UNA,3,CHM,111,College Chemistry I,CH,111&111L,General Chemistry I w/Lab,4,Yes,yes,
University of North Alabama,UNA,3,CHM,112,College Chemistry II,CH,112&112L,General Chemistry II w/Lab,4,Yes,yes,
University of North Alabama,UNA,3,GEO,101,Principles of Physical Geography I,GE,111,Principles of Physical Geography I,4,Yes,yes,
University of North Alabama,UNA,3,GEO,102,Principles of Physical Geography II,GE,112,Principles of Physical Geography II,4,Yes,yes,
University of North Alabama,UNA,3,GLY,101,Introduction to Geology I,ES,131,Physical Geology,4,Yes,yes,
University of North Alabama,UNA,3,GLY,102,Introduction to Geology II,ES,132,Historical Geology,4,Yes,yes,
University of North Alabama,UNA,3,MTH,110,Finite Mathematics,MA,110,Finite Mathematics,3,No,yes,
University of North Alabama,UNA,3,MTH,112,Precalculus Algebra,MA,112,Pre-Calculus Algebra,3,No,yes,
University of North Alabama,UNA,3,MTH,113,Precalculus Trigonometry,MA,113,Pre-Calculus Trigonometry,3,No,yes,
University of North Alabama,UNA,3,MTH,115,Precalculus Algebra & Trigonometry,MA,115,Pre-Calculus Algebra and Trigonometry,4,No,yes,
University of North Alabama,UNA,3,MTH,120,Calculus and Its Applications,MA,121,Calculus for Business and Life Sciences I,3,No,no,
University of North Alabama,UNA,3,MTH,120,Calculus and Its Applications,DA,295,Quantitative Methods in Business and Economics,3,No,no,
University of North Alabama,UNA,3,MTH,125,Calculus I,MA,125,Calculus I,4,No,yes,
University of North Alabama,UNA,3,MTH,125,Calculus I,MA,121,Calculus for Business and Life Sciences I,3,No,no,
University of North Alabama,UNA,3,MTH,125,Calculus I,DA,295,Quantitative Methods in Business and Economics,3,No,no,
University of North Alabama,UNA,3,MTH,126,Calculus II,MA,126,Calculus II,4,No,yes,
University of North Alabama,UNA,3,MTH,126,Calculus II,MA,122,Calculus for Business and Life Sciences II,3,No,no,
University of North Alabama,UNA,3,MTH,227,Calculus III,MA,227,Calculus III,4,No,yes,
University of North Alabama,UNA,3,MTH,237,Linear Algebra,MA,237,Linear Algebra,3,No,no,
University of North Alabama,UNA,3,MTH,238,Applied Differential Equations I,MA,238,Applied Differential Equations I,3,No,yes,
University of North Alabama,UNA,3,PHS,111,Physical Science I,ES,131,Physical Geology,4,No,yes,
University of North Alabama,UNA,3,PHS,112,Physical Science II,PH,101,Interactive Physics,4,Yes,yes,
University of North Alabama,UNA,3,PHY,120,Introduction to Physics,PH,121,Introductory Physics,4,Yes,yes,
University of North Alabama,UNA,3,PHY,201,General Physics I,PH,241,General Physics I,4,Yes,yes,
University of North Alabama,UNA,3,PHY,202,General Physics II,PH,242,General Physics II,4,Yes,yes,
University of North Alabama,UNA,3,PHY,213,General Physics with Calculus I,Area III Core,,,,,,
University of North Alabama,UNA,3,PHY,214,General Physics with Calculus II,Area III Core,,,,,,
University of North Alabama,UNA,4,ANT,200,Introduction to Anthropology,SO,231,Introduction to Anthropology,3,No,no,
University of North Alabama,UNA,4,ANT,210,Physical Anthropology,SO,231,Introduction to Anthropology,3,No,no,
University of North Alabama,UNA,4,ANT,220,Cultural Anthropology,SO,231,Introduction to Anthropology,3,No,no,
University of North Alabama,UNA,4,ANT,226,Culture and Personality,Area IV Core,,,,,,
University of North Alabama,UNA,4,ANT,230,Introduction to Archaeology,Area IV Core,,,,,,
University of North Alabama,UNA,4,ECO,231,Principles of Macroeconomics,EC,251,Principles of Macroeconomics,3,No,yes,
University of North Alabama,UNA,4,ECO,232,Principles of Microeconomics,EC,252,Principles of Microeconomics,3,No,yes,
University of North Alabama,UNA,4,GEO,100,World Regional Geography,GE,102,World Regional Geography,3,No,yes,
University of North Alabama,UNA,4,GEO,201,Principles of Human Geography,GE,260,Human Geography,3,No,yes,
University of North Alabama,UNA,4,HIS,101,History of Western Civilization I,HI,101,Survey of World Civilization to 1500,3,No,yes,
University of North Alabama,UNA,4,HIS,102,History of Western Civilization II,HI,102,Survey of World Civilization Since 1500,3,No,yes,
University of North Alabama,UNA,4,HIS,121,World History I,HI,101,Survey of World Civilization to 1500,3,No,yes,
University of North Alabama,UNA,4,HIS,122,World History II,HI,102,Survey of World Civilization Since 1500,3,No,yes,
University of North Alabama,UNA,4,HIS,201,United States History I,HI,201,United States History to 1877,3,No,yes,
University of North Alabama,UNA,4,HIS,202,United States History II,HI,202,United States History Since 1877,3,No,yes,
University of North Alabama,UNA,4,POL,200,Introduction to Political Science,Area IV Core,,,,,,
University of North Alabama,UNA,4,POL,211,American National Government,PS,241,United States Government and Politics,3,No,yes,
University of North Alabama,UNA,4,PSY,200,General Psychology,PY,201,General Psychology,3,No,yes,
University of North Alabama,UNA,4,PSY,210,Human Growth & Development,ED,299,Human Growth and Development,3,No,yes,
University of North Alabama,UNA,4,SOC,200,Introduction to Sociology,SO,221,Introductory Sociology,3,No,yes,
University of North Alabama,UNA,4,SOC,210,Social Problems,SO,222,Current Social Problems,3,No,yes,
University of North Alabama,UNA,4,SPH,116,Introduction to Interpersonal Communication,Area IV Core,,,,,,
University of North Alabama,UNA,5,AGP,130,Poultry Production,None,,,,,,
University of North Alabama,UNA,5,AGP,152,Agricultural Equipment Repair and Maintenance,None,,,,,,
University of North Alabama,UNA,5,AGR,200,Introduction to Animal Dairy Science,None,,,,,,
University of North Alabama,UNA,5,ART,113,Drawing I,AR,221,Drawing I,3,No,no,
University of North Alabama,UNA,5,ART,114,Drawing II,AR,222,Drawing II,3,No,no,
University of North Alabama,UNA,5,ART,121,Two-Dimensional Composition I,AR,231,Design I,3,No,no,
University of North Alabama,UNA,5,ART,127,Three-Dimensional Composition,AR,232,Design II,3,No,no,
University of North Alabama,UNA,5,ART,174,Photography II,Elective,,,,,,
University of North Alabama,UNA,5,ART,221,Computer Graphics I,Elective,,,,,,
University of North Alabama,UNA,5,ASL,101,American Sign Language I,ASL,101,Introductory American Sign Language,3,No,no,
University of North Alabama,UNA,5,ASL,102,American Sign Language II,ASL,102,Introductory American Sign Language,3,No,no,
University of North Alabama,UNA,5,ASL,103,American Sign Language III,Elective,,,,,,
University of North Alabama,UNA,5,ASL,104,American Sign Language IV,Elective,,,,,,
University of North Alabama,UNA,5,ASL,121,Deaf Culture,Elective,,,,,,
University of North Alabama,UNA,5,ATM,211,Automated Mfg. Tech. Electronics,None,,,,,,
University of North Alabama,UNA,5,BIO,201,Human Anatomy and Physiology I,BI,241,Human Anatomy and Physiology I,4,Yes,no,
University of North Alabama,UNA,5,BIO,202,Human Anatomy and Physiology II,BI,242,Human Anatomy and Physiology II,4,Yes,no,
University of North Alabama,UNA,5,BIO,206,Human Anatomy,Elective,,,,,,
University of North Alabama,UNA,5,BIO,207,Human Physiology,Elective,,,,,,
University of North Alabama,UNA,5,BIO,220,General Microbiology,BI,307,Microbiology,4,Yes,no,
University of North Alabama,UNA,5,BUS,100,Introduction to Business,MG,100,Introduction to Business ,3,No,no,
University of North Alabama,UNA,5,BUS,146,Personal Finance,Elective,,,,,,
University of North Alabama,UNA,5,BUS,210,Introduction to Accounting,Elective,,,,,,
University of North Alabama,UNA,5,BUS,215,Business Communication,Elective,,,,,,
University of North Alabama,UNA,5,BUS,241,Principles of Accounting I,AC,291,Accounting Concepts I,3,No,no,
University of North Alabama,UNA,5,BUS,242,Principles of Accounting II,AC,292,Accounting Conncepts II,3,No,no,
University of North Alabama,UNA,5,BUS,260,Statistical Data Analysis,DA,291,Statistical Process Control,3,No,no,
University of North Alabama,UNA,5,BUS,261,Business Law I,BL,240,The Legal Environment of Business,3,No,no,
University of North Alabama,UNA,5,BUS,263,Legal and Social Environment of Business,BL,240,The Legal Environment of Business,3,No,no,
University of North Alabama,UNA,5,BUS,271,Business Statistics I,DA,291,Statistical Process Control,3,No,no,
University of North Alabama,UNA,5,BUS,272,Business Statistics II,DA,292,Statistical Analysis for Business,3,No,no,
University of North Alabama,UNA,5,BUS,275,Principles of Management,MG,330,Principles of Management ,3,No,no,
University of North Alabama,UNA,5,BUS,285,Principles of Marketing,MK,360,Principles of Marketing ,3,No,no,
University of North Alabama,UNA,5,CHD,201,Child Growth and Development Principles,Elective,,,,,,
University of North Alabama,UNA,5,CHD,209,Infant and Toddler Education Programs,Elective,,,,,,
University of North Alabama,UNA,5,CHM,221,Organic Chemistry I,Elective,,,,,,
University of North Alabama,UNA,5,CHM,222,Organic Chemistry II,Elective,,,,,,
University of North Alabama,UNA,5,CIS,130,Introduction to Information Systems,CIS,125,Business Applications of Microcomputer Software,3,No,no,
University of North Alabama,UNA,5,CIS,145,Advanced Web Page Development,Elective,,,,,,
University of North Alabama,UNA,5,CIS,146,Microcomputer Applications,CIS,125,Business Applications of Microcomputer Software,3,No,no,
University of North Alabama,UNA,5,CIS,147,Advanced Microcomputer Applications,Elective,,,,,,
University of North Alabama,UNA,5,CIS,149,Introduction to Computers,CIS,125,Business Applications of Microcomputer Software,3,No,no,
University of North Alabama,UNA,5,CIS,198,Web Page Development,Elective,,,,,,
University of North Alabama,UNA,5,CIS,201,Introduction to Computer Programming Concepts,Elective,,,,,,
University of North Alabama,UNA,5,CIS,202,Python Programming,Elective,,,,,,
University of North Alabama,UNA,5,CIS,207,Introduction to Web Development,Elective,,,,,,
University of North Alabama,UNA,5,CIS,208,Intermediate to Web Development,Elective,,,,,,
University of North Alabama,UNA,5,CIS,212,Visual Basic,Elective,,,,,,
University of North Alabama,UNA,5,CIS,213,Advanced Visual Basic Programming,Elective,,,,,,
University of North Alabama,UNA,5,CIS,215,C# Programming,Elective,,,,,,
University of North Alabama,UNA,5,CIS,231,FORTRAN Programming,Elective,,,,,,
University of North Alabama,UNA,5,CIS,251,C++ Programming,Elective,,,,,,
University of North Alabama,UNA,5,CIS,252,Advanced C++ Programming,Elective,,,,,,
University of North Alabama,UNA,5,CIS,255,Java Programming,Elective,,,,,,
University of North Alabama,UNA,5,CIS,256,Advanced Java,Elective,,,,,,
University of North Alabama,UNA,5,CIS,276,Server Administration,Elective,,,,,,
University of North Alabama,UNA,5,CIS,277,Network Services Administration,Elective,,,,,,
University of North Alabama,UNA,5,CIS,279,Network Infrastructure Design,Elective,,,,,,
University of North Alabama,UNA,5,CIS,280,Network Security,Elective,,,,,,
University of North Alabama,UNA,5,CIS,282,Computer Forensics,Elective,,,,,,
University of North Alabama,UNA,5,CIS,285,Object Oriented Programming,Elective,,,,,,
University of North Alabama,UNA,5,CRJ,100,Introduction to Criminal Justice,CJ,250,Introduction to Criminal Justice ,3,No,no,
University of North Alabama,UNA,5,CRJ,110,Introduction to Law Enforcement,CJ,255,Police Organizations & Community Relations,3,No,no,
University of North Alabama,UNA,5,CRJ,150,Introduction to Corrections,CJ,285,Corrections,3,No,no,
University of North Alabama,UNA,5,CRJ,160,Introduction to Security,Elective,,,,,,
University of North Alabama,UNA,5,CUA,101,Orientation to the Hospitality Profession,HEM,102,Introduction to the Hospitality Industry,3,No,no,
University of North Alabama,UNA,5,CUA,110,Basic Food Preparation,CAM,242,Food Science,3,No,no,
University of North Alabama,UNA,5,CUA,111,Foundations in Nutrition,CAM,300,Human Food & Nutrition,3,No,no,
University of North Alabama,UNA,5,DDT,104,Basic Computer Aided Drafting and Design,Elective,,,,,,
University of North Alabama,UNA,5,DNC,110,Intro to Dance,Elective,,,,,,
University of North Alabama,UNA,5,DNC,121,Elementary Ballet I,Elective,,,,,,
University of North Alabama,UNA,5,DNC,143,Ballet Technique I,Elective,,,,,,
University of North Alabama,UNA,5,DNC,144,Ballet Technique II,Elective,,,,,,
University of North Alabama,UNA,5,DNC,243,Ballet Technique III,Elective,,,,,,
University of North Alabama,UNA,5,DNC,244,Ballet Technique IV,Elective,,,,,,
University of North Alabama,UNA,5,EET,121,AC Fundamentals,None,,,,,,
University of North Alabama,UNA,5,EET,151,AC Theory,None,,,,,,
University of North Alabama,UNA,5,EET,201,Electronic Circuits,None,,,,,,
University of North Alabama,UNA,5,ELM,200,Electronic Circuits I,None,,,,,,
University of North Alabama,UNA,5,ELM,205,Electronics I,None,,,,,,
University of North Alabama,UNA,5,EMS,103,First Aid/CPR,None,,,,,,
University of North Alabama,UNA,5,EMS,106,Medical Terminology,None,,,,,,
University of North Alabama,UNA,5,EMS,118,Emergency Medical Technician,None,,,,,,
University of North Alabama,UNA,5,EMS,119,Emergency Medical Technician Clinical,None,,,,,,
University of North Alabama,UNA,5,EMS,189,Applied Anatomy and Physiology for Paramedics,None,,,,,,
University of North Alabama,UNA,5,EMS,242,Paramedic Patient Assessment,None,,,,,,
University of North Alabama,UNA,5,ENG,130,Technical Report Writing,Elective,,,,,,
University of North Alabama,UNA,5,ENG,131,Applied Writing I,Elective,,,,,,
University of North Alabama,UNA,5,EVT,101,Introduction to Environmental Science and Tech,None,,,,,,
University of North Alabama,UNA,5,HEC,100,Principles of Basic Design,Elective,,,,,,
University of North Alabama,UNA,5,HEC,131,Introduction of Clothing Construction I,Elective,,,,,,
University of North Alabama,UNA,5,HEC,140,Principles of Nutrition,CNH,342,Nutrition,3,No,no,
University of North Alabama,UNA,5,HEC,221,Principles of Food Preperation  w/lab,Elective,,,,,,
University of North Alabama,UNA,5,HEC,250,Management in Family Living,Elective,,,,,,
University of North Alabama,UNA,5,HED,221,Personal Health,HPE,213,Foundations of Health,3,No,no,
University of North Alabama,UNA,5,HED,222,Community Health,HPE,213,Foundations of Health,3,No,no,
University of North Alabama,UNA,5,HED,224,Personal and Community Health,HPE,213,Foundations of Health,3,No,no,
University of North Alabama,UNA,5,HED,226,Wellness,HPE,175,Essentials of Healthy Living,3,No,no,
University of North Alabama,UNA,5,HED,230,Safety and First Aid,HPE,233,First Aid,3,No,no,
University of North Alabama,UNA,5,HED,231,First Aid,HPE,233,First Aid,3,No,no,
University of North Alabama,UNA,5,HIT,110,Medical Terminology,None,,,,,,
University of North Alabama,UNA,5,HIT,117,Pathology and Pharmacology I for HIT,None,,,,,,
University of North Alabama,UNA,5,HMM,105,Principles of Hospitality Management,Elective,,,,,,
University of North Alabama,UNA,5,HMM,252,Hotel/Restaurant and Travel Law,Elective,,,,,,
University of North Alabama,UNA,5,HOC,136,Residential Landscape Design,None,,,,,,
University of North Alabama,UNA,5,HOC,170,Special Topics in Horticultural I,None,,,,,,
University of North Alabama,UNA,5,HOC,230,Vegetable and Orchard Crops,None,,,,,,
University of North Alabama,UNA,5,HPS,105,Medical Terminology,None,,,,,,
University of North Alabama,UNA,5,MCM,100,Introduction to Mass Communication,COM,205,Communication in a Global Age,3,No,yes,
University of North Alabama,UNA,5,MCM,102,Writing for Mass Media,COM,215,Media Writing,3,No,no,
University of North Alabama,UNA,5,MCM,230,Survey of Advertising,Elective,,,,,,
University of North Alabama,UNA,5,MET,201,Basic Computer Aided Drafting,None,,,,,,
University of North Alabama,UNA,5,MTH,100,Intermediate College Algebra,MA,100,Intermediate Algebra,3,No,no,
University of North Alabama,UNA,5,MTH,231,Math for the Elementary Teacher I,MA,251,Number & Operations for the Elementary School Teacher,3,No,no,
University of North Alabama,UNA,5,MTH,232,Math for the Elementary Teacher II,MA,252,Geometry & Measurement for the Elementary School Teacher,3,No,no,
University of North Alabama,UNA,5,MTH,250,Discrete Math,CS,245,,,,no,
University of North Alabama,UNA,5,MTH,265,Elementary Statistics,MA,147,Elementary Statistics,3,No,no,
University of North Alabama,UNA,5,MTH,265,Elementary Statistics,DA,291,Statistical Process Control,3,No,no,
University of North Alabama,UNA,5,MTH,270,Probability and  Statistics,MA,147,Elementary Statistics,3,No,no,
University of North Alabama,UNA,5,MTH,270,Probability and  Statistics,DA,291,Statistical Process Control,3,No,no,
University of North Alabama,UNA,5,MUS,111,Music Theory I,MU,101,Music Theory I,3,No,no,
University of North Alabama,UNA,5,MUS,112,Music Theory II,MU,102,Music Theory II,3,No,no,
University of North Alabama,UNA,5,MUS,113,Music Theory Lab I (Aural Skills),MU,190,Sight Singing/Ear Training I,1,No,no,
University of North Alabama,UNA,5,MUS,114,Music Theory Lab II (Aural Skills),MU,191,Sight Singing/Ear Training II,1,No,no,
University of North Alabama,UNA,5,NUR,206,Advanced Nutrition Concepts,None,,,,,,
University of North Alabama,UNA,5,ORI,101,Orientation to College,Elective,,,,,,
University of North Alabama,UNA,5,PED,100,Fundamental of Fitness,HPE,175,Essentials of Healthy Living,3,No,no,
University of North Alabama,UNA,5,PED,103,Weight Training (Beginning),HPE,102,Weight Training & Conditioning ,1,No,no,
University of North Alabama,UNA,5,PED,105,Personal Fitness,HPE,105,Walking/Jogging/Running,1,No,no,
University of North Alabama,UNA,5,PED,106,Aerobics,HPE,140,Aerobic Fitness,1,No,no,
University of North Alabama,UNA,5,PED,107,Aerobics Dance (Beginning),HPE,140,Aerobic Fitness,1,No,no,
University of North Alabama,UNA,5,PED,109,Jogging,HPE,105,Walking/Jogging/Running,1,No,no,
University of North Alabama,UNA,5,PED,140,Swimming (Beginning),HPE,130,Beginning Swimming ,1,No,no,
University of North Alabama,UNA,5,PED,141,Swimming (Intermediate),HPE,131,Intermediate Swimming ,1,No,no,
University of North Alabama,UNA,5,PED,200,Foundation of Physical Education,HPE,221,Intro to Health & Physical Education,3,No,no,
University of North Alabama,UNA,5,PED,224,Principles of Nutrition,Elective,,,,,,
University of North Alabama,UNA,5,PED,295,Practicum In Physical Education,HPE,270,"Practical Experiences in Health, Physical Education, Recreation, and Sport Management",1,No,no,
University of North Alabama,UNA,5,PHY,218,Modern Physics,Elective,,,,,,
University of North Alabama,UNA,5,POL,220,State and Local Government,PS,243,State & Local Government & Politics,3,No,no,
University of North Alabama,UNA,5,POL,230,Comparative Government,Elective,,,,,,
University of North Alabama,UNA,5,POL,236,Survey of International Affairs,Elective,,,,,,
University of North Alabama,UNA,5,PST,115,Emergency Medical Dispatching,None,,,,,,
University of North Alabama,UNA,5,PST,220,Technologies in Public Safety Communication & 911,None,,,,,,
University of North Alabama,UNA,5,PST,221,Role in hostage Negotiations,None,,,,,,
University of North Alabama,UNA,5,PST,222,Handling of Hazardous Materials Event,None,,,,,,
University of North Alabama,UNA,5,PST,226,Advanced Public Safety Communications,None,,,,,,
University of North Alabama,UNA,5,PST,227,Location Identification,None,,,,,,
University of North Alabama,UNA,5,PSY,211,Child Growth and Development,Elective,,,,,,
University of North Alabama,UNA,5,PSY,230,Abnormal Psychology,Elective,,,,,,
University of North Alabama,UNA,5,PSY,260,Statistics for the Social Sciences,MA,147,Elementary Statistics,3,No,no,
University of North Alabama,UNA,5,SOC,247,Marriage and the Family,SO,223,Marriage and the Family,3,No,no,
University of North Alabama,UNA,5,SPH,228,Group Communication,Elective,,,,,,
University of North Alabama,UNA,5,THR,113,Theatre Workshop I,CAT,100,Elements of Cinematic Arts & Theatre I,3,No,no,
University of North Alabama,UNA,5,THR,114,Theatre Workshop II,CAT,100,Elements of Cinematic Arts & Theatre I,3,No,no,
University of North Alabama,UNA,5,THR,131,Acting Techniques I,CAT,220,Beginning Acting,3,No,no,
University of North Alabama,UNA,5,THR,241,Voice and Speech for the Performer,Elective,,,,,,
University of North Alabama,UNA,1,,,,EN,121,First-Year Composition - Honors I,3,No,yes,
University of North Alabama,UNA,1,,,,EN,122,First-Year Composition - Honors II,3,No,yes,
University of North Alabama,UNA,2,,,,AR,180,Introduction to Art History,3,No,yes,
University of North Alabama,UNA,2,,,,COM,133,Cinema Appreciation,3,No,yes,
University of North Alabama,UNA,2,,,,EN,233,Honors Literature of the World I,3,No,yes,
University of North Alabama,UNA,2,,,,EN,234,Honors Literature of the World II,3,No,yes,
University of North Alabama,UNA,2,,,,FL,100,Introduction to Language,3,No,yes,
University of North Alabama,UNA,2,,,,FR,111,Language Laboratory,1,No,yes,
University of North Alabama,UNA,2,,,,FR,112,Language Laboratory,1,No,yes,
University of North Alabama,UNA,2,,,,GR,111,Language Laboratory,1,No,yes,
University of North Alabama,UNA,2,,,,GR,112,Language Laboratory,1,No,yes,
University of North Alabama,UNA,2,,,,PHL,250,Business Ethics,3,No,yes,
University of North Alabama,UNA,2,,,,SP,111,Language Laboratory,1,No,yes,
University of North Alabama,UNA,2,,,,SP,112,Language Laboratory,1,No,yes,
University of North Alabama,UNA,3,,,,ES,121&121L,Earth Science & Lab,4,Yes,yes,
University of North Alabama,UNA,3,,,,ES,133,Earth Science/Earth Systems,4,Yes,yes,
University of North Alabama,UNA,3,,,,ES,247,Sustainable Earth,4,Yes,yes,
University of North Alabama,UNA,3,,,,ES,251,Environmental Systems,4,Yes,yes,
University of North Alabama,UNA,3,,,,MA,331,Linear Algebra,3,No,yes,
University of North Alabama,UNA,3,,,,PH,251,Technical Physics I,5,Yes,yes,
University of North Alabama,UNA,3,,,,PH,252,Technical Physics II,5,Yes,yes,
University of North Alabama,UNA,4,,,,COM,205,Communication in a Global Age,3,No,yes,
University of North Alabama,UNA,4,,,,FL,101&101H,Introduction to International Studies,3,No,yes,
University of North Alabama,UNA,4,,,,FL,201,Global Perspectives through Study Abroad,3,No,yes,
University of North Alabama,UNA,4,,,,FL,204,Introduction to Latin American Studies,3,No,yes,
University of North Alabama,UNA,4,,,,PS,251,Global Politics and Society,3,No,yes,
University of North Alabama,UNA,4,,,,PY,250,Socio-Cultural Perspectives on Diversity,3,No,yes,
University of North Alabama,UNA,4,,,,SOC,250,Socio-Cultural Perspectives on Diversity,3,No,yes,
