University,University Short Name,Area,ACCS Coures Prefix,ACCS Course Number,ACCS Course Title,University Equivalent Course Prefix,University Equivalent Course Number,University Course Title,Univeristy Course Hours,Lab,Approved,Notes
University of West Alabama,UWA,2,SPA,102,Introductory Spanish II,SP,102,Introductory Spanish II,4,Yes,yes,
University of West Alabama,UWA,2,SPA,201,Intermediate Spanish I,SP,201,Intermediate Spanish I,4,Yes,yes,
University of West Alabama,UWA,2,SPA,202,Intermediate Spanish II,SP,202,Intermediate Spanish II,4,No,yes,
University of West Alabama,UWA,2,SPH,106,Fundamentals of Oral Communication,SH,100,Principles of Public Speaking,3,No,yes,
University of West Alabama,UWA,2,SPH,106,Fundamentals of Oral Communication,SH,150,Professional Speaking,3,No,yes,
University of West Alabama,UWA,2,SPH,107,Fundamentals of Public Speaking,SH,100,Principles of Public Speaking,3,No,yes,
University of West Alabama,UWA,2,SPH,107,Fundamentals of Public Speaking,SH,150,Professional Speaking,3,No,yes,
University of West Alabama,UWA,2,THR,120,Theatre Appreciation,TH,100,Introduction to Theatre,3,No,yes,
University of West Alabama,UWA,2,THR,126,Introduction to Theatre,TH,100,Introduction to Theatre,3,No,yes,
University of West Alabama,UWA,3,AST,220,Introduction to Astronomy,PH,190,Astronomy,4,Yes,yes,
University of West Alabama,UWA,3,BIO,101,Introduction to Biology I,BY,101,Introductory to Biology I,4,Yes,yes,
University of West Alabama,UWA,3,BIO,102,Introduction to Biology II,BY,102,Introductory to Biology II,4,Yes,yes,
University of West Alabama,UWA,3,BIO,103,Principles of Biology I,BY,104,Principles of Biology,4,Yes,yes,
University of West Alabama,UWA,3,BIO,104,Principles of Biology II,BY,102,Introductory to Biology II,4,Yes,yes,
University of West Alabama,UWA,3,CHM,104,Introduction to Chemistry I,CH,101,Introductory General Chemistry,4,Yes,yes,
University of West Alabama,UWA,3,CHM,105,Introduction to Chemistry II,Area III Core,,,,,,
University of West Alabama,UWA,3,CHM,111,College Chemistry I,CH,111,General Chemistry I,4,Yes,yes,
University of West Alabama,UWA,3,CHM,112,College Chemistry II,CH,112,General Chemistry II,4,Yes,yes,
University of West Alabama,UWA,3,GEO,101,Principles of Physical Geography I,GY,100,Introduction to Geography,3,No,no,
University of West Alabama,UWA,3,GEO,102,Principles of Physical Geography II,Area III Core,,,,,,
University of West Alabama,UWA,3,GLY,101,Introduction to Geology I,ES,100,Introduction to Geology,4,Yes,yes,
University of West Alabama,UWA,3,GLY,102,Introduction to Geology II,Area III Core,,,,,,
University of West Alabama,UWA,3,MTH,110,Finite Mathematics,MH,105,Finite Mathematics,3,No,yes,
University of West Alabama,UWA,3,MTH,112,Precalculus Algebra,MH,113,Precalculus Algebra,3,No,yes,
University of West Alabama,UWA,3,MTH,113,Precalculus Trigonometry,MH,114,Precalculus Trigonometry,3,No,yes,
University of West Alabama,UWA,3,MTH,115,Precalculus Algebra & Trigonometry,Area III Core,,,,,,
University of West Alabama,UWA,3,MTH,120,Calculus and Its Applications,MH,121,Calculus I,4,No,yes,
University of West Alabama,UWA,3,MTH,125,Calculus I,MH,121,Calculus I,4,No,yes,
University of West Alabama,UWA,3,MTH,126,Calculus II,MH,122,Calculus II,4,No,yes,
University of West Alabama,UWA,3,MTH,227,Calculus III,MH,223,Multivariable Calculus,4,No,no,
University of West Alabama,UWA,3,MTH,237,Linear Algebra,MH,213,Linear Algebra,3,No,yes,
University of West Alabama,UWA,3,MTH,238,Applied Differential Equations I,MH,224,Applied Differential Equations,3,No,yes,
University of West Alabama,UWA,3,PHS,111,Physical Science I,PH,101,Introduction to Physical Sciences,4,Yes,no,
University of West Alabama,UWA,3,PHS,112,Physical Science II,Area III Core,,,,,,
University of West Alabama,UWA,3,PHY,120,Introduction to Physics,Area III Core,,,,,,
University of West Alabama,UWA,3,PHY,201,General Physics I,PH,201,College Physics I,4,Yes,yes,
University of West Alabama,UWA,3,PHY,202,General Physics II,PH,202,College Physics II,4,Yes,yes,
University of West Alabama,UWA,3,PHY,213,General Physics with Calculus I,PH,211,Technical Physics I,4,Yes,yes,
University of West Alabama,UWA,3,PHY,214,General Physics with Calculus II,PH,212,Technical Physics II,4,Yes,yes,
University of West Alabama,UWA,4,ANT,200,Introduction to Anthropology,AN,100,Introduction to Anthropology,3,No,yes,
University of West Alabama,UWA,4,ANT,210,Physical Anthropology,Area IV Core,,,,,,
University of West Alabama,UWA,4,ANT,220,Cultural Anthropology,AN,200,Cultural Anthropology,3,No,yes,
University of West Alabama,UWA,4,ANT,226,Culture and Personality,Area IV Core,,,,,,
University of West Alabama,UWA,4,ANT,230,Introduction to Archaeology,AN,110,Introduction to Archaeology,3,No,yes,
University of West Alabama,UWA,4,ECO,231,Principles of Macroeconomics,EC,202,Principles of Macroeconomics,3,No,yes,
University of West Alabama,UWA,4,ECO,232,Principles of Microeconomics,EC,201,Principles of Microeconomics,3,No,yes,
University of West Alabama,UWA,4,GEO,100,World Regional Geography,GY,100,Introduction to Geography,3,No,no,
University of West Alabama,UWA,4,GEO,201,Principles of Human Geography,Area IV Core,,,,,,
University of West Alabama,UWA,4,HIS,101,History of Western Civilization I,HY,101,History of Western Civilization I,3,No,yes,
University of West Alabama,UWA,4,HIS,102,History of Western Civilization II,HY,102,History of Western Civilization II,3,No,yes,
University of West Alabama,UWA,4,HIS,121,World History I,HY,101,History of Western Civilization I,3,No,yes,
University of West Alabama,UWA,4,HIS,122,World History II,HY,102,History of Western Civilization II,3,No,yes,
University of West Alabama,UWA,4,HIS,201,United States History I,HY,211,American History I,3,No,yes,
University of West Alabama,UWA,4,HIS,202,United States History II,HY,212,American History II,3,No,yes,
University of West Alabama,UWA,4,POL,200,Introduction to Political Science,PS,101,Introduction to Political Science,3,No,no,
University of West Alabama,UWA,4,POL,211,American National Government,PS,110,American Government,3,No,yes,
University of West Alabama,UWA,4,PSY,200,General Psychology,PY,100,General Psychology,3,No,yes,
University of West Alabama,UWA,4,PSY,210,Human Growth & Development,Area IV Core,,,,,,
University of West Alabama,UWA,4,SOC,200,Introduction to Sociology,SY,100,Principles of Sociology,3,No,yes,
University of West Alabama,UWA,4,SOC,210,Social Problems,SY,110,Social Problems,3,No,yes,
University of West Alabama,UWA,4,SPH,116,Introduction to Interpersonal Communication,Area IV Core,,,,,,
University of West Alabama,UWA,5,AGP,130,Poultry Production,None,,,,,,
University of West Alabama,UWA,5,AGP,152,Agricultural Equipment Repair and Maintenance,None,,,,,,
University of West Alabama,UWA,5,AGR,200,Introduction to Animal Dairy Science,None,,,,,,
University of West Alabama,UWA,5,ART,113,Drawing I,Elective,,,,,,
University of West Alabama,UWA,5,ART,114,Drawing II,Elective,,,,,,
University of West Alabama,UWA,5,ART,121,Two-Dimensional Composition I,AT,230,Design,3,No,no,
University of West Alabama,UWA,5,ART,127,Three-Dimensional Composition,AT,230,Design,3,No,no,
University of West Alabama,UWA,5,ART,174,Photography II,IMC,240,Creative Photography,3,No,no,
University of West Alabama,UWA,5,ART,221,Computer Graphics I,Elective,,,,,,
University of West Alabama,UWA,5,ASL,101,American Sign Language I,Elective,,,,,,
University of West Alabama,UWA,5,ASL,102,American Sign Language II,Elective,,,,,,
University of West Alabama,UWA,5,ASL,103,American Sign Language III,Elective,,,,,,
University of West Alabama,UWA,5,ASL,104,American Sign Language IV,Elective,,,,,,
University of West Alabama,UWA,5,ASL,121,Deaf Culture,Elective,,,,,,
University of West Alabama,UWA,5,ATM,211,Automated Mfg. Tech. Electronics,None,,,,,,
University of West Alabama,UWA,5,BIO,201,Human Anatomy and Physiology I,BY,231,Human Anatomy and Physiology I,4,Yes,no,
University of West Alabama,UWA,5,BIO,202,Human Anatomy and Physiology II,BY,232,Human Anatomy and Physiology II,4,Yes,no,
University of West Alabama,UWA,5,BIO,206,Human Anatomy,BY,231,Human Anatomy and Physiology II,4,Yes,no,
University of West Alabama,UWA,5,BIO,207,Human Physiology,BY,232,Human Anatomy and Physiology II,4,Yes,no,
University of West Alabama,UWA,5,BIO,220,General Microbiology,BY,240,Applied Microbiology ,4,Yes,no,
University of West Alabama,UWA,5,BUS,100,Introduction to Business,Elective,,,,,,
University of West Alabama,UWA,5,BUS,146,Personal Finance,None,,,,,,
University of West Alabama,UWA,5,BUS,210,Introduction to Accounting,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,BUS,215,Business Communication,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,BUS,241,Principles of Accounting I,AC,211,Accounting I,3,No,no,
University of West Alabama,UWA,5,BUS,242,Principles of Accounting II,AC,212,Accounting II,3,No,no,
University of West Alabama,UWA,5,BUS,260,Statistical Data Analysis,BQ,271,Business Statistics,3,No,no,
University of West Alabama,UWA,5,BUS,261,Business Law I,None,,,,,,
University of West Alabama,UWA,5,BUS,263,Legal and Social Environment of Business,BA,263,Business Law and Legal Environment,3,No,no,
University of West Alabama,UWA,5,BUS,271,Business Statistics I,BQ,271,Business Statistics,3,No,no,
University of West Alabama,UWA,5,BUS,272,Business Statistics II,None,,,,,,
University of West Alabama,UWA,5,BUS,275,Principles of Management,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,BUS,285,Principles of Marketing,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CHD,201,Child Growth and Development Principles,Elective,,,,,,
University of West Alabama,UWA,5,CHD,209,Infant and Toddler Education Programs,Elective,,,,,,
University of West Alabama,UWA,5,CHM,221,Organic Chemistry I,CH,241,Organic Chemistry I,4,Yes,yes,
University of West Alabama,UWA,5,CHM,222,Organic Chemistry II,CH,242,Organic Chemistry II,4,Yes,yes,
University of West Alabama,UWA,5,CIS,130,Introduction to Information Systems,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,145,Advanced Web Page Development,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,146,Microcomputer Applications,CIS,205,Microcomputer Applications,3,No,no,
University of West Alabama,UWA,5,CIS,147,Advanced Microcomputer Applications,CIS,205,Microcomputer Applications,3,No,no,
University of West Alabama,UWA,5,CIS,149,Introduction to Computers,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,198,Web Page Development,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,201,Introduction to Computer Programming Concepts,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,202,Python Programming,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,207,Introduction to Web Development,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,208,Intermediate to Web Development,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,212,Visual Basic,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,213,Advanced Visual Basic Programming,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,215,C# Programming,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,231,FORTRAN Programming,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,251,C++ Programming,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,252,Advanced C++ Programming,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,255,Java Programming,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,256,Advanced Java,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,276,Server Administration,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,277,Network Services Administration,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,279,Network Infrastructure Design,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,280,Network Security,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,282,Computer Forensics,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CIS,285,Object Oriented Programming,Technical Credit Only,,,,,,
University of West Alabama,UWA,5,CRJ,100,Introduction to Criminal Justice,CJ,200,Introduction to Criminal Justice,3,No,no,
University of West Alabama,UWA,5,CRJ,110,Introduction to Law Enforcement,CJ,221,Law Enforcement,3,No,no,
University of West Alabama,UWA,5,CRJ,150,Introduction to Corrections,CJ,260,Corrections,3,No,no,
University of West Alabama,UWA,5,CRJ,160,Introduction to Security,Elective,,,,,,
University of West Alabama,UWA,5,CUA,101,Orientation to the Hospitality Profession,None,,,,,,
University of West Alabama,UWA,5,CUA,110,Basic Food Preparation,Elective,,,,,,
University of West Alabama,UWA,5,CUA,111,Foundations in Nutrition,BY,233,Applied Nutrition,3,No,no,
University of West Alabama,UWA,5,DDT,104,Basic Computer Aided Drafting and Design,ET,230,Blueprint Reading and CAD,3,No,no,
University of West Alabama,UWA,5,DNC,110,Intro to Dance,Elective,,,,,,
University of West Alabama,UWA,5,DNC,121,Elementary Ballet I,Elective,,,,,,
University of West Alabama,UWA,5,DNC,143,Ballet Technique I,Elective,,,,,,
University of West Alabama,UWA,5,DNC,144,Ballet Technique II,Elective,,,,,,
University of West Alabama,UWA,5,DNC,243,Ballet Technique III,Elective,,,,,,
University of West Alabama,UWA,5,DNC,244,Ballet Technique IV,Elective,,,,,,
University of West Alabama,UWA,5,EET,121,AC Fundamentals,Elective,,,,,,
University of West Alabama,UWA,5,EET,151,AC Theory,Elective,,,,,,
University of West Alabama,UWA,5,EET,201,Electronic Circuits,Elective,,,,,,
University of West Alabama,UWA,5,ELM,200,Electronic Circuits I,Elective,,,,,,
University of West Alabama,UWA,5,ELM,205,Electronics I,Elective,,,,,,
University of West Alabama,UWA,5,EMS,103,First Aid/CPR,Elective,,,,,,
University of West Alabama,UWA,5,EMS,106,Medical Terminology,BY,234,Medical Terminology,3,No,no,
University of West Alabama,UWA,5,EMS,118,Emergency Medical Technician,Elective,,,,,,
University of West Alabama,UWA,5,EMS,119,Emergency Medical Technician Clinical,Elective,,,,,,
University of West Alabama,UWA,5,EMS,189,Applied Anatomy and Physiology for Paramedics,Elective,,,,,,
University of West Alabama,UWA,5,EMS,242,Paramedic Patient Assessment,Elective,,,,,,
University of West Alabama,UWA,5,ENG,130,Technical Report Writing,Elective,,,,,,
University of West Alabama,UWA,5,ENG,131,Applied Writing I,Elective,,,,,,
University of West Alabama,UWA,5,EVT,101,Introduction to Environmental Science and Tech,Elective,,,,,,
University of West Alabama,UWA,5,HEC,100,Principles of Basic Design,Elective,,,,,,
University of West Alabama,UWA,5,HEC,131,Introduction of Clothing Construction I,Elective,,,,,,
University of West Alabama,UWA,5,HEC,140,Principles of Nutrition,BY,233,Applied Nutrition,3,No,no,
University of West Alabama,UWA,5,HEC,221,Principles of Food Preperation  w/lab,Elective,,,,,,
University of West Alabama,UWA,5,HEC,250,Management in Family Living,Elective,,,,,,
University of West Alabama,UWA,5,HED,221,Personal Health,Elective,,,,,,
University of West Alabama,UWA,5,HED,222,Community Health,Elective,,,,,,
University of West Alabama,UWA,5,HED,224,Personal and Community Health,Elective,,,,,,
University of West Alabama,UWA,5,HED,226,Wellness,Elective,,,,,,
University of West Alabama,UWA,5,HED,230,Safety and First Aid,Elective,,,,,,
University of West Alabama,UWA,5,HED,231,First Aid,Elective,,,,,,
University of West Alabama,UWA,5,HIT,110,Medical Terminology,BY,234,Medical Terminology,3,No,no,
University of West Alabama,UWA,5,HIT,117,Pathology and Pharmacology I for HIT,Elective,,,,,,
University of West Alabama,UWA,5,HMM,105,Principles of Hospitality Management,None,,,,,,
University of West Alabama,UWA,5,HMM,252,Hotel/Restaurant and Travel Law,None,,,,,,
University of West Alabama,UWA,5,HOC,136,Residential Landscape Design,Elective,,,,,,
University of West Alabama,UWA,5,HOC,170,Special Topics in Horticultural I,Elective,,,,,,
University of West Alabama,UWA,5,HOC,230,Vegetable and Orchard Crops,Elective,,,,,,
University of West Alabama,UWA,5,HPS,105,Medical Terminology,BY,234,Medical Terminology,3,No,no,
University of West Alabama,UWA,5,MCM,100,Introduction to Mass Communication,IMC,200,Introduction to Mass Communication,3,No,no,
University of West Alabama,UWA,5,MCM,102,Writing for Mass Media,Elective,,,,,,
University of West Alabama,UWA,5,MCM,230,Survey of Advertising,Elective,,,,,,
University of West Alabama,UWA,5,MET,201,Basic Computer Aided Drafting,None,,,,,,
University of West Alabama,UWA,5,MTH,100,Intermediate College Algebra,MH,101,Intermediate Algebra,3,No,no,
University of West Alabama,UWA,5,MTH,231,Math for the Elementary Teacher I,MH,181,Mathematics for Elemenary Teachers I,3,No,no,
University of West Alabama,UWA,5,MTH,232,Math for the Elementary Teacher II,MH,182,Mathematics for Elementary Teachers II,3,No,no,
University of West Alabama,UWA,5,MTH,250,Discrete Math,None,,,,,,
University of West Alabama,UWA,5,MTH,265,Elementary Statistics,MH,246,Introduction to Statistics,4,No,no,
University of West Alabama,UWA,5,MTH,270,Probability and  Statistics,None,,,,,,
University of West Alabama,UWA,5,MUS,111,Music Theory I,MU,122,Music Theory I,3,No,no,
University of West Alabama,UWA,5,MUS,112,Music Theory II,MU,222,Music Theory II,3,No,no,
University of West Alabama,UWA,5,MUS,113,Music Theory Lab I (Aural Skills),MU,116,"Orff Kinesthetics, Basic Conducting, and Kodaly Ear Training Lab I",3,No,no,
University of West Alabama,UWA,5,MUS,114,Music Theory Lab II (Aural Skills),MU,216,"Orff Kinesthetics, Basic Conducting, and Kodaly Ear Training Lab II",3,No,no,
University of West Alabama,UWA,5,NUR,206,Advanced Nutrition Concepts,None,,,,,,
University of West Alabama,UWA,5,ORI,101,Orientation to College,Elective,,,,,,
University of West Alabama,UWA,5,PED,100,Fundamental of Fitness,Elective,,,,,,
University of West Alabama,UWA,5,PED,103,Weight Training (Beginning),PE,116,Weight Training I,3,No,no,
University of West Alabama,UWA,5,PED,105,Personal Fitness,Elective,,,,,,
University of West Alabama,UWA,5,PED,106,Aerobics,Elective,,,,,,
University of West Alabama,UWA,5,PED,107,Aerobics Dance (Beginning),Elective,,,,,,
University of West Alabama,UWA,5,PED,109,Jogging,PE,112,Jogging,3,No,no,
University of West Alabama,UWA,5,PED,140,Swimming (Beginning),Elective,,,,,,
University of West Alabama,UWA,5,PED,141,Swimming (Intermediate),Elective,,,,,,
University of West Alabama,UWA,5,PED,200,Foundation of Physical Education,PE,200,Foundations Of Health and Physical Education,3,No,no,
University of West Alabama,UWA,5,PED,224,Principles of Nutrition,BY,233,Applied Nutrition,3,No,no,
University of West Alabama,UWA,5,PED,295,Practicum In Physical Education,Elective,,,,,,
University of West Alabama,UWA,5,PHY,218,Modern Physics,Elective,,,,,,
University of West Alabama,UWA,5,POL,220,State and Local Government,Elective,,,,,,
University of West Alabama,UWA,5,POL,230,Comparative Government,Elective,,,,,,
University of West Alabama,UWA,5,POL,236,Survey of International Affairs,Elective,,,,,,
University of West Alabama,UWA,5,PST,115,Emergency Medical Dispatching,Elective,,,,,,
University of West Alabama,UWA,5,PST,220,Technologies in Public Safety Communication & 911,Elective,,,,,,
University of West Alabama,UWA,5,PST,221,Role in hostage Negotiations,Elective,,,,,,
University of West Alabama,UWA,5,PST,222,Handling of Hazardous Materials Event,Elective,,,,,,
University of West Alabama,UWA,5,PST,226,Advanced Public Safety Communications,Elective,,,,,,
University of West Alabama,UWA,5,PST,227,Location Identification,Elective,,,,,,
University of West Alabama,UWA,5,PSY,211,Child Growth and Development,Elective,,,,,,
University of West Alabama,UWA,5,PSY,230,Abnormal Psychology,Elective,,,,,,
University of West Alabama,UWA,5,PSY,260,Statistics for the Social Sciences,Elective,,,,,,
University of West Alabama,UWA,5,SOC,247,Marriage and the Family,Elective,,,,,,
University of West Alabama,UWA,5,SPH,228,Group Communication,Elective,,,,,,
University of West Alabama,UWA,5,THR,113,Theatre Workshop I,TH,109,Dramatics Laboratory,1,No,no,
University of West Alabama,UWA,5,THR,114,Theatre Workshop II,TH,109,Dramatics Laboratory,1,No,no,
University of West Alabama,UWA,5,THR,131,Acting Techniques I,TH,211,Acting I,3,No,no,
University of West Alabama,UWA,5,THR,241,Voice and Speech for the Performer,Elective,,,,,,
University of West Alabama,UWA,1,,,,EH,103,Honors English I,3,No,yes,
University of West Alabama,UWA,1,,,,EH,104,Honors English II,3,No,yes,
University of West Alabama,UWA,2,,,,EH,213,Honors Literature I,3,No,yes,
University of West Alabama,UWA,2,,,,EH,214,Honors Literature II,3,No,yes,
University of West Alabama,UWA,2,,,,HR,100,Honors Forum,1,No,yes,
University of West Alabama,UWA,2,,,,HR,200,Honors Special Topics,2,No,yes,
University of West Alabama,UWA,3,,,,BY,103,Honors Biology I,4,Yes,yes,
University of West Alabama,UWA,3,,,,BY,212,General Botany,4,Yes,yes,
University of West Alabama,UWA,3,,,,BY,222,General Zoology,4,Yes,yes,
University of West Alabama,UWA,3,,,,CH,241,Organic Chemistry I,4,Yes,yes,
University of West Alabama,UWA,3,,,,CH,242,Organic Chemistry II,4,Yes,yes,
University of West Alabama,UWA,3,,,,EN,100,Introduction to Environmental Sciences,4,Yes,yes,
University of West Alabama,UWA,3,,,,GE,102,Physical Geology,4,Yes,yes,
University of West Alabama,UWA,3,,,,MH,266,Business Calculus I,3,No,yes,
University of West Alabama,UWA,3,,,,PH,100,Survey of Physics,4,Yes,yes,
University of West Alabama,UWA,4,,,,HY,103,Honors History-Western Civilization I,3,No,yes,
University of West Alabama,UWA,4,,,,HY,104,Honors History-Western Civilization II,3,No,yes,
