University,University Short Name,Area,ACCS Coures Prefix,ACCS Course Number,ACCS Course Title,University Equivalent Course Prefix,University Equivalent Course Number,University Course Title,Univeristy Course Hours,Lab,Approved,Notes
University of Alabama in Huntsville,UAH,2,GRN,101,Introductory to German I,WLC,101G,Intro Foreign Lang I: German,3,No,no,
University of Alabama in Huntsville,UAH,2,GRN,102,Introductory to German II,WLC,102G,Intro Foreign Lang II: German,3,No,no,
University of Alabama in Huntsville,UAH,2,GRN,201,Intermediate German I,WLC,201G,Interm Foreign Lang: German,3,No,no,
University of Alabama in Huntsville,UAH,2,GRN,202,Intermediate German II,WLC,202G,Interm Foreign Lang II: German,3,No,no,
University of Alabama in Huntsville,UAH,2,HUM,101,Introduction to Humanities,Area II Core,,,,,,
University of Alabama in Huntsville,UAH,2,HUM,102,Introduction to Humanities,Area II Core,,,,,,
University of Alabama in Huntsville,UAH,2,HUM,299,PTK Honors Course - Humanities,Area II Core,,,,,,
University of Alabama in Huntsville,UAH,2,HUM,299-01,PTK Honors Course I - Humanities,Area II Core,,,,,,
University of Alabama in Huntsville,UAH,2,HUM,299-02,PTK Honors Course II - Humanities,Area II Core,,,,,,
University of Alabama in Huntsville,UAH,2,HUM,299-03,PTK Honors Course III - Humanities,Area II Core,,,,,,
University of Alabama in Huntsville,UAH,2,IDS,102,Ethics ,PHL,102,Introduction to Ethics,3,No,yes,
University of Alabama in Huntsville,UAH,2,JPN,101,Introductory Japanese I,WLC,101J,Intro Foreign Lang I: Japanese,3,No,no,
University of Alabama in Huntsville,UAH,2,JPN,102,Introductory Japanese II,WLC,102J,Intro Foreign Lang II: Japanese,3,No,no,
University of Alabama in Huntsville,UAH,2,MUS,101,Music Appreciation,MU,100,Introduction to Music Literature,3,No,yes,
University of Alabama in Huntsville,UAH,2,PHL,106,Introduction to Philosophy,PHL,101,Introduction to Philosophy,3,No,yes,
University of Alabama in Huntsville,UAH,2,PHL,206,Ethics and Society,PHL,102,Introduction to Ethics,3,No,Yes,
University of Alabama in Huntsville,UAH,2,REL,100,World Religions,Area II Core,,,,,,
University of Alabama in Huntsville,UAH,2,REL,151,Survey of the Old Testament,Area II Core,,,,,,
University of Alabama in Huntsville,UAH,2,REL,152,Survey of the New Testament,Area II Core,,,,,,
University of Alabama in Huntsville,UAH,2,SPA,101,Introductory Spanish I,WLC,101S,Intro Foreign Lang I: Spanish,3,No,no,
University of Alabama in Huntsville,UAH,2,SPA,102,Introductory Spanish II,WLC,102S,Intro Foreign Lang II: Spanish,3,No,no,
University of Alabama in Huntsville,UAH,2,SPA,201,Intermediate Spanish I,WLC,201S,Interm Foreign Lang: Spanish,3,No,no,
University of Alabama in Huntsville,UAH,2,SPA,202,Intermediate Spanish II,WLC,202S,Interm Foreign Lang II: Spanish,3,No,no,
University of Alabama in Huntsville,UAH,2,SPH,106,Fundamentals of Oral Communication,Area II Core,,,,,,
University of Alabama in Huntsville,UAH,2,SPH,107,Fundamentals of Public Speaking,CM,113,Intro to Rhetorical Communication,3,No,yes,
University of Alabama in Huntsville,UAH,2,THR,120,Theatre Appreciation,TH,122,Theatre Appreciation,3,No,yes,
University of Alabama in Huntsville,UAH,2,THR,126,Introduction to Theatre,TH,122,Theatre Appreciation,3,No,yes,
University of Alabama in Huntsville,UAH,3,AST,220,Introduction to Astronomy,AST,106,Exploring the Cosmos I,4,Yes,yes,
University of Alabama in Huntsville,UAH,3,BIO,101,Introduction to Biology I,Area III Core,,,,,,
University of Alabama in Huntsville,UAH,3,BIO,102,Introduction to Biology II,Area III Core,,,,,,
University of Alabama in Huntsville,UAH,3,BIO,103,Principles of Biology I,BYS,119&121,Principles of Biology,4,Yes,yes,
University of Alabama in Huntsville,UAH,3,BIO,104,Principles of Biology II,BYS,120&122,Organismal Biology,4,Yes,yes,
University of Alabama in Huntsville,UAH,3,CHM,104,Introduction to Chemistry I,Area III Core,,,,,,
University of Alabama in Huntsville,UAH,3,CHM,105,Introduction to Chemistry II,CH,201&205,Elem Organic Chemistry w/Lab,4,Yes,yes,
University of Alabama in Huntsville,UAH,3,CHM,111,College Chemistry I,CH,121&125,General Chemistry I w/Lab,4,Yes,yes,
University of Alabama in Huntsville,UAH,3,CHM,112,College Chemistry II,CH,123&126,General Chemistry II w/Lab,4,Yes,yes,
University of Alabama in Huntsville,UAH,3,GEO,101,Principles of Physical Geography I,Area III Core,,,,,,
University of Alabama in Huntsville,UAH,3,GEO,102,Principles of Physical Geography II,Area III Core,,,,,,
University of Alabama in Huntsville,UAH,3,GLY,101,Introduction to Geology I,Area III Core,,,,,,
University of Alabama in Huntsville,UAH,3,GLY,102,Introduction to Geology II,Area III Core,,,,,,
University of Alabama in Huntsville,UAH,3,MTH,110,Finite Mathematics,MA,110,Finite Mathematics,3,No,yes,
University of Alabama in Huntsville,UAH,3,MTH,112,Precalculus Algebra,MA,112,Precalculus I,3,No,yes,
University of Alabama in Huntsville,UAH,3,MTH,113,Precalculus Trigonometry,MA,113,Precalculus II,3,No,yes,
University of Alabama in Huntsville,UAH,3,MTH,115,Precalculus Algebra & Trigonometry,MA,115,Precalculus Algebra and Trig,4,No,yes,
University of Alabama in Huntsville,UAH,3,MTH,120,Calculus and Its Applications,MA,120,Calculus with Applications,3,No,yes,
University of Alabama in Huntsville,UAH,3,MTH,125,Calculus I,MA,171,Calculus A,4,No,yes,
University of Alabama in Huntsville,UAH,3,MTH,126,Calculus II,MA,172,Calculus B,4,No,yes,
University of Alabama in Huntsville,UAH,3,MTH,227,Calculus III,MA,201,Calculus C,4,No,yes,
University of Alabama in Huntsville,UAH,3,MTH,237,Linear Algebra,MA,244,Introduction to Linear Algebra,3,No,yes,
University of Alabama in Huntsville,UAH,3,MTH,238,Applied Differential Equations I,MA,238,Applied Differential Equations,3,No,yes,
University of Alabama in Huntsville,UAH,3,PHS,111,Physical Science I,Area III Core,,,,,,
University of Alabama in Huntsville,UAH,3,PHS,112,Physical Science II,Area III Core,,,,,,
University of Alabama in Huntsville,UAH,3,PHY,120,Introduction to Physics,PH,100,Conceptual Physics,4,Yes,yes,
University of Alabama in Huntsville,UAH,3,PHY,201,General Physics I,PH,101,General Physics I w/Lab,4,Yes,yes,
University of Alabama in Huntsville,UAH,3,PHY,202,General Physics II,PH,102,General Physics II w/Lab,4,Yes,yes,
University of Alabama in Huntsville,UAH,3,PHY,213,General Physics with Calculus I,PH,111/114,General Physics w/Calculus I,4,Yes,yes,
University of Alabama in Huntsville,UAH,3,PHY,214,General Physics with Calculus II,PH,112/115,General Physics w/Calculus II,4,Yes,yes,
University of Alabama in Huntsville,UAH,4,ANT,200,Introduction to Anthropology,Area IV Core,,,,,,
University of Alabama in Huntsville,UAH,4,ANT,210,Physical Anthropology,Area IV Core,,,,,,
University of Alabama in Huntsville,UAH,4,ANT,220,Cultural Anthropology,Area IV Core,,,,,,
University of Alabama in Huntsville,UAH,4,ANT,226,Culture and Personality,Area IV Core,,,,,,
University of Alabama in Huntsville,UAH,4,ANT,230,Introduction to Archaeology,Area IV Core,,,,,,
University of Alabama in Huntsville,UAH,4,ECO,231,Principles of Macroeconomics,ECN,142,Principles of Macroeconomics,3,No,yes,
University of Alabama in Huntsville,UAH,4,ECO,232,Principles of Microeconomics,ECN,143,Principles of Microeconomics,3,No,yes,
University of Alabama in Huntsville,UAH,4,GEO,100,World Regional Geography,AES,105,World Regional Geography,3,No,yes,
University of Alabama in Huntsville,UAH,4,GEO,201,Principles of Human Geography,AES,110,Principles of Human Geography,3,No,yes,
University of Alabama in Huntsville,UAH,4,HIS,101,History of Western Civilization I,HY,103,World History to 1500,3,No,yes,
University of Alabama in Huntsville,UAH,4,HIS,102,History of Western Civilization II,HY,104,World History 1500 to Present,3,No,yes,
University of Alabama in Huntsville,UAH,4,HIS,121,World History I,HY,103,World History to 1500,3,No,yes,
University of Alabama in Huntsville,UAH,4,HIS,122,World History II,HY,104,World History 1500 to Present,3,No,yes,
University of Alabama in Huntsville,UAH,4,HIS,201,United States History I,HY,221,United States to 1877,3,No,no,
University of Alabama in Huntsville,UAH,4,HIS,202,United States History II,HY,222,United States Since 1877,3,No,no,
University of Alabama in Huntsville,UAH,4,POL,200,Introduction to Political Science,Area IV Core,,,,,,
University of Alabama in Huntsville,UAH,4,POL,211,American National Government,PSC,101,Intro to American Government,3,No,yes,
University of Alabama in Huntsville,UAH,4,PSY,200,General Psychology,PY,101,General Psychology,3,No,yes,
University of Alabama in Huntsville,UAH,4,PSY,210,Human Growth & Development,PY,201,Life-Span Development,3,No,yes,
University of Alabama in Huntsville,UAH,4,SOC,200,Introduction to Sociology,SOC,100,Introduction to Sociology,3,No,yes,
University of Alabama in Huntsville,UAH,4,SOC,210,Social Problems,SOC,102,Analysis of Social Problems,3,No,no,
University of Alabama in Huntsville,UAH,4,SPH,116,Introduction to Interpersonal Communication,Area IV Core,,,,,,
University of Alabama in Huntsville,UAH,5,AGP,130,Poultry Production,None,,,,,,
University of Alabama in Huntsville,UAH,5,AGP,152,Agricultural Equipment Repair and Maintenance,None,,,,,,
University of Alabama in Huntsville,UAH,5,AGR,200,Introduction to Animal Dairy Science,None,,,,,,
University of Alabama in Huntsville,UAH,5,ART,113,Drawing I,ARS,160,Drawing: Foundations,3,No,no,
University of Alabama in Huntsville,UAH,5,ART,114,Drawing II,ARS,260,Drawing: Introduction,3,No,no,
University of Alabama in Huntsville,UAH,5,ART,121,Two-Dimensional Composition I,ARS,123,2D Design & Color Theory,3,No,no,
University of Alabama in Huntsville,UAH,5,ART,127,Three-Dimensional Composition,ARS,140,3D Design,3,No,no,
University of Alabama in Huntsville,UAH,5,ART,174,Photography II,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,ART,221,Computer Graphics I,ARS,230,Graphic Design: Introduction,3,No,no,
University of Alabama in Huntsville,UAH,5,ASL,101,American Sign Language I,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,ASL,102,American Sign Language II,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,ASL,103,American Sign Language III,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,ASL,104,American Sign Language IV,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,ASL,121,Deaf Culture,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,ATM,211,Automated Mfg. Tech. Electronics,None,,,,,,
University of Alabama in Huntsville,UAH,5,BIO,201,Human Anatomy and Physiology I,BYS,215,Human Anatomy & Physiology II,4,Yes,no,
University of Alabama in Huntsville,UAH,5,BIO,202,Human Anatomy and Physiology II,BYS,216,Human Anatomy & Physiology II,4,Yes,no,
University of Alabama in Huntsville,UAH,5,BIO,206,Human Anatomy,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,BIO,207,Human Physiology,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,BIO,220,General Microbiology,BYS,214,Infection & Immunity,4,Yes,no,
University of Alabama in Huntsville,UAH,5,BUS,100,Introduction to Business,MGT,100,Intro to Business,1--3,No,no,
University of Alabama in Huntsville,UAH,5,BUS,146,Personal Finance,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,BUS,210,Introduction to Accounting,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,BUS,215,Business Communication,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,BUS,241,Principles of Accounting I,ACC,211,Princ of Financial Accounting,3,No,no,
University of Alabama in Huntsville,UAH,5,BUS,242,Principles of Accounting II,ACC,212,Management Accounting,3,No,no,
University of Alabama in Huntsville,UAH,5,BUS,260,Statistical Data Analysis,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,BUS,261,Business Law I,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,BUS,263,Legal and Social Environment of Business,BLS,211,Legal Environ/Business,3,No,no,
University of Alabama in Huntsville,UAH,5,BUS,271,Business Statistics I,MSC,287,Business Statistics I,3,No,no,
University of Alabama in Huntsville,UAH,5,BUS,272,Business Statistics II,MSC,288,Business Statistics II,3,No,no,
University of Alabama in Huntsville,UAH,5,BUS,275,Principles of Management,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,BUS,285,Principles of Marketing,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CHD,201,Child Growth and Development Principles,None,,,,,,
University of Alabama in Huntsville,UAH,5,CHD,209,Infant and Toddler Education Programs,None,,,,,,
University of Alabama in Huntsville,UAH,5,CHM,221,Organic Chemistry I,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CHM,222,Organic Chemistry II,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,130,Introduction to Information Systems,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,145,Advanced Web Page Development,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,146,Microcomputer Applications,IS,146,Computer Appl in Business,3,No,no,
University of Alabama in Huntsville,UAH,5,CIS,147,Advanced Microcomputer Applications,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,149,Introduction to Computers,CS,100,Intro Computers & Program,3,No,no,
University of Alabama in Huntsville,UAH,5,CIS,198,Web Page Development,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,201,Introduction to Computer Programming Concepts,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,202,Python Programming,CS,104,Intro to CS using Python,3,No,no,
University of Alabama in Huntsville,UAH,5,CIS,207,Introduction to Web Development,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,208,Intermediate to Web Development,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,212,Visual Basic,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,213,Advanced Visual Basic Programming,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,215,C# Programming,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,231,FORTRAN Programming,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,251,C++ Programming,EGR,101,Intro Computing Engineers,3,No,no,
University of Alabama in Huntsville,UAH,5,CIS,251,C++ Programming,CS,102,Intro to C Programming,3,No,no,
University of Alabama in Huntsville,UAH,5,CIS,252,Advanced C++ Programming,CS,121,Computer Science I,3,No,no,
University of Alabama in Huntsville,UAH,5,CIS,255,Java Programming,CS,103,Intro Programming using Java,3,No,no,
University of Alabama in Huntsville,UAH,5,CIS,256,Advanced Java,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,276,Server Administration,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,277,Network Services Administration,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,279,Network Infrastructure Design,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,280,Network Security,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,282,Computer Forensics,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CIS,285,Object Oriented Programming,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CRJ,100,Introduction to Criminal Justice,SOC,103,Intro to Criminology,3,No,no,
University of Alabama in Huntsville,UAH,5,CRJ,110,Introduction to Law Enforcement,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CRJ,150,Introduction to Corrections,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CRJ,160,Introduction to Security,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,CUA,101,Orientation to the Hospitality Profession,None,,,,,,
University of Alabama in Huntsville,UAH,5,CUA,110,Basic Food Preparation,None,,,,,,
University of Alabama in Huntsville,UAH,5,CUA,111,Foundations in Nutrition,None,,,,,,
University of Alabama in Huntsville,UAH,5,DDT,104,Basic Computer Aided Drafting and Design,MAE,211,Intro Computational Tools,2,No,no,
University of Alabama in Huntsville,UAH,5,DNC,110,Intro to Dance,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,DNC,121,Elementary Ballet I,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,DNC,143,Ballet Technique I,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,DNC,144,Ballet Technique II,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,DNC,243,Ballet Technique III,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,DNC,244,Ballet Technique IV,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,EET,121,AC Fundamentals,None,,,,,,
University of Alabama in Huntsville,UAH,5,EET,151,AC Theory,None,,,,,,
University of Alabama in Huntsville,UAH,5,EET,201,Electronic Circuits,None,,,,,,
University of Alabama in Huntsville,UAH,5,ELM,200,Electronic Circuits I,None,,,,,,
University of Alabama in Huntsville,UAH,5,ELM,205,Electronics I,None,,,,,,
University of Alabama in Huntsville,UAH,5,EMS,103,First Aid/CPR,KIN,205,First Aid & CPR,1,No,no,
University of Alabama in Huntsville,UAH,5,EMS,106,Medical Terminology,None,,,,,,
University of Alabama in Huntsville,UAH,5,EMS,118,Emergency Medical Technician,None,,,,,,
University of Alabama in Huntsville,UAH,5,EMS,119,Emergency Medical Technician Clinical,None,,,,,,
University of Alabama in Huntsville,UAH,5,EMS,189,Applied Anatomy and Physiology for Paramedics,None,,,,,,
University of Alabama in Huntsville,UAH,5,EMS,242,Paramedic Patient Assessment,None,,,,,,
University of Alabama in Huntsville,UAH,5,ENG,130,Technical Report Writing,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,ENG,131,Applied Writing I,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,EVT,101,Introduction to Environmental Science and Tech,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,HEC,100,Principles of Basic Design,None,,,,,,
University of Alabama in Huntsville,UAH,5,HEC,131,Introduction of Clothing Construction I,None,,,,,,
University of Alabama in Huntsville,UAH,5,HEC,140,Principles of Nutrition,None,,,,,,
University of Alabama in Huntsville,UAH,5,HEC,221,Principles of Food Preperation  w/lab,None,,,,,,
University of Alabama in Huntsville,UAH,5,HEC,250,Management in Family Living,None,,,,,,
University of Alabama in Huntsville,UAH,5,HED,221,Personal Health,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,HED,222,Community Health,KIN,240,Health & Wellness Concepts,3,No,no,
University of Alabama in Huntsville,UAH,5,HED,224,Personal and Community Health,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,HED,226,Wellness,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,HED,230,Safety and First Aid,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,HED,231,First Aid,KIN,205,First Aid & CPR,1,No,no,
University of Alabama in Huntsville,UAH,5,HIT,110,Medical Terminology,None,,,,,,
University of Alabama in Huntsville,UAH,5,HIT,117,Pathology and Pharmacology I for HIT,None,,,,,,
University of Alabama in Huntsville,UAH,5,HMM,105,Principles of Hospitality Management,None,,,,,,
University of Alabama in Huntsville,UAH,5,HMM,252,Hotel/Restaurant and Travel Law,None,,,,,,
University of Alabama in Huntsville,UAH,5,HOC,136,Residential Landscape Design,None,,,,,,
University of Alabama in Huntsville,UAH,5,HOC,170,Special Topics in Horticultural I,None,,,,,,
University of Alabama in Huntsville,UAH,5,HOC,230,Vegetable and Orchard Crops,None,,,,,,
University of Alabama in Huntsville,UAH,5,HPS,105,Medical Terminology,None,,,,,,
University of Alabama in Huntsville,UAH,5,MCM,100,Introduction to Mass Communication,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,MCM,102,Writing for Mass Media,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,MCM,230,Survey of Advertising,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,MET,201,Basic Computer Aided Drafting,None,,,,,,
University of Alabama in Huntsville,UAH,5,MTH,100,Intermediate College Algebra,None,,,,,,
University of Alabama in Huntsville,UAH,5,MTH,231,Math for the Elementary Teacher I,MA,230,Math for Elementary Teachers,3,No,no,
University of Alabama in Huntsville,UAH,5,MTH,232,Math for the Elementary Teacher II,MA,231,Math for Elem Sch Tchers II,3,No,no,
University of Alabama in Huntsville,UAH,5,MTH,250,Discrete Math,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,MTH,265,Elementary Statistics,MA,281,Elements of Statistical Analys,3,No,no,
University of Alabama in Huntsville,UAH,5,MTH,270,Probability and  Statistics,ST/MA,281,Elements of Stat Analysis,3,No,no,
University of Alabama in Huntsville,UAH,5,MUS,111,Music Theory I,MU,201,Music Theory I,3,No,no,
University of Alabama in Huntsville,UAH,5,MUS,112,Music Theory II,MU,202,Music Theory II,3,No,no,
University of Alabama in Huntsville,UAH,5,MUS,113,Music Theory Lab I (Aural Skills),MU,203,Musicianship Skills I,1,No,no,
University of Alabama in Huntsville,UAH,5,MUS,114,Music Theory Lab II (Aural Skills),MU,204,Musicianship Skills II,1,No,no,
University of Alabama in Huntsville,UAH,5,NUR,206,Advanced Nutrition Concepts,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,ORI,101,Orientation to College,None,,,,,,
University of Alabama in Huntsville,UAH,5,PED,100,Fundamental of Fitness,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,PED,103,Weight Training (Beginning),Elective,,,,,,
University of Alabama in Huntsville,UAH,5,PED,105,Personal Fitness,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,PED,106,Aerobics,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,PED,107,Aerobics Dance (Beginning),Elective,,,,,,
University of Alabama in Huntsville,UAH,5,PED,109,Jogging,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,PED,140,Swimming (Beginning),Elective,,,,,,
University of Alabama in Huntsville,UAH,5,PED,141,Swimming (Intermediate),Elective,,,,,,
University of Alabama in Huntsville,UAH,5,PED,200,Foundation of Physical Education,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,PED,224,Principles of Nutrition,KIN,200,Contemporary Nutrition,3,No,no,
University of Alabama in Huntsville,UAH,5,PED,295,Practicum In Physical Education,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,PHY,218,Modern Physics,PH,113&116,Gen Physics w/Calc III and General Physics Lab III,4,Yes,yes,
University of Alabama in Huntsville,UAH,5,POL,220,State and Local Government,PSC,103,Intro to State & Local Govt,3,No,no,
University of Alabama in Huntsville,UAH,5,POL,230,Comparative Government,PSC,102,Intro to Comparative Politics,3,No,yes,
University of Alabama in Huntsville,UAH,5,POL,236,Survey of International Affairs,PSC,260,Introduction to International Relations,3,No,no,
University of Alabama in Huntsville,UAH,5,PST,115,Emergency Medical Dispatching,None,,,,,,
University of Alabama in Huntsville,UAH,5,PST,220,Technologies in Public Safety Communication & 911,None,,,,,,
University of Alabama in Huntsville,UAH,5,PST,221,Role in hostage Negotiations,None,,,,,,
University of Alabama in Huntsville,UAH,5,PST,222,Handling of Hazardous Materials Event,None,,,,,,
University of Alabama in Huntsville,UAH,5,PST,226,Advanced Public Safety Communications,None,,,,,,
University of Alabama in Huntsville,UAH,5,PST,227,Location Identification,None,,,,,,
University of Alabama in Huntsville,UAH,5,PSY,211,Child Growth and Development,None,,,,,,
University of Alabama in Huntsville,UAH,5,PSY,230,Abnormal Psychology,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,PSY,260,Statistics for the Social Sciences,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,SOC,247,Marriage and the Family,SOC,206,Marriage And Family,3,No,no,
University of Alabama in Huntsville,UAH,5,SPH,228,Group Communication,CM,251,Decision-Making in Small Group,3,No,no,
University of Alabama in Huntsville,UAH,5,THR,113,Theatre Workshop I,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,THR,114,Theatre Workshop II,Elective,,,,,,
University of Alabama in Huntsville,UAH,5,THR,131,Acting Techniques I,TH,221,Acting,3,No,no,
University of Alabama in Huntsville,UAH,5,THR,241,Voice and Speech for the Performer,TH,110,Voice and Diction,3,No,no,
University of Alabama in Huntsville,UAH,1,,,,EH,101S,Freshman Composition I (with studio),4,Yes,yes,
University of Alabama in Huntsville,UAH,2,,,,EH,209,Honors Seminar in Literature and Culture I,3,No,yes,
University of Alabama in Huntsville,UAH,2,,,,EH,210,Honors Seminar in Literature and Culture II,3,No,yes,
University of Alabama in Huntsville,UAH,2,,,,EH,241,Literature without Borders,3,No,yes,
University of Alabama in Huntsville,UAH,2,,,,WLC,101,Introductory Foreign Language I (All languages),5,No,yes,
University of Alabama in Huntsville,UAH,2,,,,WLC,102,Introductory Foreign Language II (All languages),5,No,yes,
University of Alabama in Huntsville,UAH,2,,,,WLC,200,Intermediate Foreign Language (All languages),5,No,yes,
University of Alabama in Huntsville,UAH,3,,,,CH,101&105,Introduction to Chemistry & Lab,4,Yes,yes,
University of Alabama in Huntsville,UAH,3,,,,PH,113&116,General Physics w/Calculus III,4,Yes,yes,
University of Alabama in Huntsville,UAH,4,,,,GS,200,Global Systems and Culture,3,No,yes,
University of Alabama in Huntsville,UAH,4,,,,PSC,102,Comparative Politics & Foreign Governments,3,No,yes,
University of Alabama in Huntsville,UAH,4,,,,WGS,200,Introduction to Women's Studies,3,No,yes,
