University,University Short Name,Area,ACCS Coures Prefix,ACCS Course Number,ACCS Course Title,University Equivalent Course Prefix,University Equivalent Course Number,University Course Title,Univeristy Course Hours,Lab,Approved,Notes
Jacksonville State University,JSU,3,BIO,101,Introduction to Biology I,BY,101&103,Introductory Biology I/Lab,4,Yes,yes,
Jacksonville State University,JSU,3,BIO,102,Introduction to Biology II,BY,102&104,Introductory Biology II/Lab,4,Yes,yes,
Jacksonville State University,JSU,3,BIO,103,Principles of Biology I,BY,101&103,Introductory Biology I/Lab,4,Yes,yes,
Jacksonville State University,JSU,3,BIO,104,Principles of Biology II,BY,102&104,Introductory Biology II/Lab,4,Yes,yes,
Jacksonville State University,JSU,3,CHM,104,Introduction to Chemistry I,CY,115,Concepts of General Chemistry I,4,Yes,yes,
Jacksonville State University,JSU,3,CHM,105,Introduction to Chemistry II,CY,116,Concepts of General Chemistry II,4,Yes,yes,
Jacksonville State University,JSU,3,CHM,111,College Chemistry I,CY,105&107,General Chemistry I/Lab,4,Yes,yes,
Jacksonville State University,JSU,3,CHM,112,College Chemistry II,CY,106&108,General Chemistry II/Lab,4,Yes,yes,
Jacksonville State University,JSU,3,GEO,101,Principles of Physical Geography I,GY,250&252,Physical Geography I/Lab,4,Yes,yes,
Jacksonville State University,JSU,3,GEO,102,Principles of Physical Geography II,GY,251&253,Physical Geography II/Lab,4,Yes,yes,
Jacksonville State University,JSU,3,GLY,101,Introduction to Geology I,GL,241&243,Physical Geology/Lab,4,Yes,yes,
Jacksonville State University,JSU,3,GLY,102,Introduction to Geology II,GL,242&244,Historical Geology/Lab,4,Yes,yes,
Jacksonville State University,JSU,3,MTH,110,Finite Mathematics,MS,110,Finite Mathematics,3,No,yes,
Jacksonville State University,JSU,3,MTH,112,Precalculus Algebra,MS,112,Precalculus Algebra,3,No,yes,
Jacksonville State University,JSU,3,MTH,113,Precalculus Trigonometry,MS,113,Precalculus Trigonometry,3,No,yes,
Jacksonville State University,JSU,3,MTH,115,Precalculus Algebra & Trigonometry,MS,115,Precalculus Algebra and Trigonometry,4,No,yes,
Jacksonville State University,JSU,3,MTH,120,Calculus and Its Applications,MS,120,Calculus and Its Applications,3,No,yes,
Jacksonville State University,JSU,3,MTH,125,Calculus I,MS,125,Calculus I,4,No,yes,
Jacksonville State University,JSU,3,MTH,126,Calculus II,MS,126,Calculus II,4,No,yes,
Jacksonville State University,JSU,3,MTH,227,Calculus III,MS,227,Calculus III,4,No,yes,
Jacksonville State University,JSU,3,MTH,237,Linear Algebra,Area III Core,,,,,,
Jacksonville State University,JSU,3,MTH,238,Applied Differential Equations I,Area III Core,,,,,,
Jacksonville State University,JSU,3,PHS,111,Physical Science I,Area III Core,,,,,,
Jacksonville State University,JSU,3,PHS,112,Physical Science II,Area III Core,,,,,,
Jacksonville State University,JSU,3,PHY,120,Introduction to Physics,Area III Core,,,,,,
Jacksonville State University,JSU,3,PHY,201,General Physics I,PHS,201&203,College Physics I/Lab,4,Yes,yes,
Jacksonville State University,JSU,3,PHY,202,General Physics II,PHS,202&204,College Physics II/Lab,4,Yes,yes,
Jacksonville State University,JSU,3,PHY,213,General Physics with Calculus I,PHS,221,Physics for Scientists and Engineers I/Lab,4,Yes,yes,
Jacksonville State University,JSU,3,PHY,214,General Physics with Calculus II,PHS,222,Physics for Scientists and Engineers II/Lab,4,Yes,yes,
Jacksonville State University,JSU,4,ANT,200,Introduction to Anthropology,AN,224,Introduction to Anthropology,3,No,yes,
Jacksonville State University,JSU,4,ANT,210,Physical Anthropology,Area IV Core,,,,,,
Jacksonville State University,JSU,4,ANT,220,Cultural Anthropology,Area IV Core,,,,,,
Jacksonville State University,JSU,4,ANT,226,Culture and Personality,Area IV Core,,,,,,
Jacksonville State University,JSU,4,ANT,230,Introduction to Archaeology,AN,225,Introduction to Archaeology,3,No,no,
Jacksonville State University,JSU,4,ECO,231,Principles of Macroeconomics,EC,222,Principles of Macroeconomics,3,No,yes,
Jacksonville State University,JSU,4,ECO,232,Principles of Microeconomics,EC,221,Principles of Microeconomics,3,No,yes,
Jacksonville State University,JSU,4,GEO,100,World Regional Geography,GY,120,World Regional Geography,3,No,yes,
Jacksonville State University,JSU,4,GEO,201,Principles of Human Geography,GY,220,Human Geography,3,No,yes,
Jacksonville State University,JSU,4,HIS,101,History of Western Civilization I,HY,101,Western Civilization I,3,No,yes,
Jacksonville State University,JSU,4,HIS,102,History of Western Civilization II,HY,102,Western Civilization II,3,No,yes,
Jacksonville State University,JSU,4,HIS,121,World History I,HY,111,World History I,3,No,yes,
Jacksonville State University,JSU,4,HIS,122,World History II,HY,112,World History II,3,No,yes,
Jacksonville State University,JSU,4,HIS,201,United States History I,HY,201,American History I,3,No,yes,
Jacksonville State University,JSU,4,HIS,202,United States History II,HY,202,American History II,3,No,yes,
Jacksonville State University,JSU,4,POL,200,Introduction to Political Science,PSC,101,Introduction to Political Science,3,No,yes,
Jacksonville State University,JSU,4,POL,211,American National Government,PSC,100,Introduction to American Government,3,No,yes,
Jacksonville State University,JSU,4,PSY,200,General Psychology,PSY,201,Principles of Psychology,3,No,yes,
Jacksonville State University,JSU,4,PSY,210,Human Growth & Development,PSY,222,Human Development,3,No,yes,
Jacksonville State University,JSU,4,SOC,200,Introduction to Sociology,SY,221,Introduction to Sociology,3,No,yes,
Jacksonville State University,JSU,4,SOC,210,Social Problems,SY,223,Social Problems,3,No,yes,
Jacksonville State University,JSU,4,SPH,116,Introduction to Interpersonal Communication,EH,141,Oral Communication,3,No,yes,
Jacksonville State University,JSU,5,AGP,130,Poultry Production,None,,,,,,
Jacksonville State University,JSU,5,AGP,152,Agricultural Equipment Repair and Maintenance,None,,,,,,
Jacksonville State University,JSU,5,AGR,200,Introduction to Animal Dairy Science,None,,,,,,
Jacksonville State University,JSU,5,ART,113,Drawing I,ART,134,Drawing I,3,No,no,
Jacksonville State University,JSU,5,ART,114,Drawing II,ART,234,Drawing II,3,No,no,
Jacksonville State University,JSU,5,ART,121,Two-Dimensional Composition I,ART,233,Design I,3,No,no,
Jacksonville State University,JSU,5,ART,127,Three-Dimensional Composition,ART,240,Design II,3,No,no,
Jacksonville State University,JSU,5,ART,174,Photography II,Elective,,,,,,
Jacksonville State University,JSU,5,ART,221,Computer Graphics I,Elective,,,,,,
Jacksonville State University,JSU,5,ASL,101,American Sign Language I,None,,,,,,
Jacksonville State University,JSU,5,ASL,102,American Sign Language II,None,,,,,,
Jacksonville State University,JSU,5,ASL,103,American Sign Language III,None,,,,,,
Jacksonville State University,JSU,5,ASL,104,American Sign Language IV,None,,,,,,
Jacksonville State University,JSU,5,ASL,121,Deaf Culture,None,,,,,,
Jacksonville State University,JSU,5,ATM,211,Automated Mfg. Tech. Electronics,None,,,,,,
Jacksonville State University,JSU,5,BIO,201,Human Anatomy and Physiology I,BY,263,Human Anatomy & Physiology I,4,Yes,no,
Jacksonville State University,JSU,5,BIO,202,Human Anatomy and Physiology II,BY,264,Human Anatomy & Physiology II,4,Yes,no,
Jacksonville State University,JSU,5,BIO,206,Human Anatomy,Elective,,,,,,
Jacksonville State University,JSU,5,BIO,207,Human Physiology,Elective,,,,,,
Jacksonville State University,JSU,5,BIO,220,General Microbiology,BY,283,Health Microbiology,4,Yes,no,
Jacksonville State University,JSU,5,BUS,100,Introduction to Business,CBA,115,Business Fundamentals/Orientation,3,No,no,
Jacksonville State University,JSU,5,BUS,146,Personal Finance,None,,,,,,
Jacksonville State University,JSU,5,BUS,210,Introduction to Accounting,None,,,,,,
Jacksonville State University,JSU,5,BUS,215,Business Communication,Elective,,,,,,
Jacksonville State University,JSU,5,BUS,241,Principles of Accounting I,ACC,200,Principles of Accounting I,3,No,no,
Jacksonville State University,JSU,5,BUS,242,Principles of Accounting II,ACC,210,Principles of Accounting II,3,No,no,
Jacksonville State University,JSU,5,BUS,260,Statistical Data Analysis,ST,260,Statistics/Quantitative Methods I,3,Yes,no,
Jacksonville State University,JSU,5,BUS,261,Business Law I,None,,,,,,
Jacksonville State University,JSU,5,BUS,263,Legal and Social Environment of Business,FIN,292,Legal and Social Environment,3,No,no,
Jacksonville State University,JSU,5,BUS,271,Business Statistics I,ST,260,Statistics/Quantitative Methods I,3,Yes,no,
Jacksonville State University,JSU,5,BUS,272,Business Statistics II,ST,261,Statistics/Quantitative Methods II,3,Yes,no,
Jacksonville State University,JSU,5,BUS,275,Principles of Management,None,,,,,,
Jacksonville State University,JSU,5,BUS,285,Principles of Marketing,None,,,,,,
Jacksonville State University,JSU,5,CHD,201,Child Growth and Development Principles,Elective,,,,,,
Jacksonville State University,JSU,5,CHD,209,Infant and Toddler Education Programs,Elective,,,,,,
Jacksonville State University,JSU,5,CHM,221,Organic Chemistry I,CY,231,Organic Chemistry I,4,Yes,no,
Jacksonville State University,JSU,5,CHM,222,Organic Chemistry II,CY,232,Organic Chemistry II,4,Yes,no,
Jacksonville State University,JSU,5,CIS,130,Introduction to Information Systems,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,145,Advanced Web Page Development,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,146,Microcomputer Applications,CS,201,Introduction to Information Technology,3,No,no,
Jacksonville State University,JSU,5,CIS,147,Advanced Microcomputer Applications,CS,201,Introduction to Information Technology,3,No,no,
Jacksonville State University,JSU,5,CIS,149,Introduction to Computers,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,198,Web Page Development,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,201,Introduction to Computer Programming Concepts,CS,230,Fundamentals of Computing,3,Yes,no,
Jacksonville State University,JSU,5,CIS,202,Python Programming,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,207,Introduction to Web Development,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,208,Intermediate to Web Development,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,212,Visual Basic,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,213,Advanced Visual Basic Programming,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,215,C# Programming,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,231,FORTRAN Programming,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,251,C++ Programming,CS,231,Computer Programming I,3,Yes,no,
Jacksonville State University,JSU,5,CIS,252,Advanced C++ Programming,CS,232,Computer Programming II,3,Yes,no,
Jacksonville State University,JSU,5,CIS,255,Java Programming,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,256,Advanced Java,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,276,Server Administration,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,277,Network Services Administration,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,279,Network Infrastructure Design,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,280,Network Security,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,282,Computer Forensics,Elective,,,,,,
Jacksonville State University,JSU,5,CIS,285,Object Oriented Programming,Elective,,,,,,
Jacksonville State University,JSU,5,CRJ,100,Introduction to Criminal Justice,CJ,101,Introduction to Criminal Justice,3,No,no,
Jacksonville State University,JSU,5,CRJ,110,Introduction to Law Enforcement,CJ,202,Introduction to Law Enforcement,3,No,no,
Jacksonville State University,JSU,5,CRJ,150,Introduction to Corrections,CJ,200,Introduction to Corrections,3,No,no,
Jacksonville State University,JSU,5,CRJ,160,Introduction to Security,Elective,,,,,,
Jacksonville State University,JSU,5,CUA,101,Orientation to the Hospitality Profession,None,,,,,,
Jacksonville State University,JSU,5,CUA,110,Basic Food Preparation,Elective,,,,,,
Jacksonville State University,JSU,5,CUA,111,Foundations in Nutrition,None,,,,,,
Jacksonville State University,JSU,5,DDT,104,Basic Computer Aided Drafting and Design,None,,,,,,
Jacksonville State University,JSU,5,DNC,110,Intro to Dance,Elective,,,,,,
Jacksonville State University,JSU,5,DNC,121,Elementary Ballet I,Elective,,,,,,
Jacksonville State University,JSU,5,DNC,143,Ballet Technique I,Elective,,,,,,
Jacksonville State University,JSU,5,DNC,144,Ballet Technique II,Elective,,,,,,
Jacksonville State University,JSU,5,DNC,243,Ballet Technique III,Elective,,,,,,
Jacksonville State University,JSU,5,DNC,244,Ballet Technique IV,Elective,,,,,,
Jacksonville State University,JSU,5,EET,121,AC Fundamentals,None,,,,,,
Jacksonville State University,JSU,5,EET,151,AC Theory,None,,,,,,
Jacksonville State University,JSU,5,EET,201,Electronic Circuits,None,,,,,,
Jacksonville State University,JSU,5,ELM,200,Electronic Circuits I,None,,,,,,
Jacksonville State University,JSU,5,ELM,205,Electronics I,None,,,,,,
Jacksonville State University,JSU,5,EMS,103,First Aid/CPR,None,,,,,,
Jacksonville State University,JSU,5,EMS,106,Medical Terminology,None,,,,,,
Jacksonville State University,JSU,5,EMS,118,Emergency Medical Technician,None,,,,,,
Jacksonville State University,JSU,5,EMS,119,Emergency Medical Technician Clinical,None,,,,,,
Jacksonville State University,JSU,5,EMS,189,Applied Anatomy and Physiology for Paramedics,None,,,,,,
Jacksonville State University,JSU,5,EMS,242,Paramedic Patient Assessment,None,,,,,,
Jacksonville State University,JSU,5,ENG,130,Technical Report Writing,Elective,,,,,,
Jacksonville State University,JSU,5,ENG,131,Applied Writing I,Elective,,,,,,
Jacksonville State University,JSU,5,EVT,101,Introduction to Environmental Science and Tech,None,,,,,,
Jacksonville State University,JSU,5,HEC,100,Principles of Basic Design,Elective,,,,,,
Jacksonville State University,JSU,5,HEC,131,Introduction of Clothing Construction I,Elective,,,,,,
Jacksonville State University,JSU,5,HEC,140,Principles of Nutrition,FCS,215,Introductory Nutrition,3,No,no,
Jacksonville State University,JSU,5,HEC,221,Principles of Food Preperation  w/lab,Elective,,,,,,
Jacksonville State University,JSU,5,HEC,250,Management in Family Living,Elective,,,,,,
Jacksonville State University,JSU,5,HED,221,Personal Health,Elective,,,,,,
Jacksonville State University,JSU,5,HED,222,Community Health,Elective,,,,,,
Jacksonville State University,JSU,5,HED,224,Personal and Community Health,HPE,212,Personal and Community Health,3,No,no,
Jacksonville State University,JSU,5,HED,226,Wellness,HPE,109,Concepts of Wellness,3,No,no,
Jacksonville State University,JSU,5,HED,230,Safety and First Aid,HPE,232,Sports Safety and First Aid Training,2,No,no,
Jacksonville State University,JSU,5,HED,231,First Aid,HPE,232,Sports Safety and First Aid Training,2,No,no,
Jacksonville State University,JSU,5,HIT,110,Medical Terminology,None,,,,,,
Jacksonville State University,JSU,5,HIT,117,Pathology and Pharmacology I for HIT,None,,,,,,
Jacksonville State University,JSU,5,HMM,105,Principles of Hospitality Management,None,,,,,,
Jacksonville State University,JSU,5,HMM,252,Hotel/Restaurant and Travel Law,None,,,,,,
Jacksonville State University,JSU,5,HOC,136,Residential Landscape Design,None,,,,,,
Jacksonville State University,JSU,5,HOC,170,Special Topics in Horticultural I,None,,,,,,
Jacksonville State University,JSU,5,HOC,230,Vegetable and Orchard Crops,None,,,,,,
Jacksonville State University,JSU,5,HPS,105,Medical Terminology,None,,,,,,
Jacksonville State University,JSU,5,MCM,100,Introduction to Mass Communication,COM,200,Introduction to Mass Communication,3,No,no,
Jacksonville State University,JSU,5,MCM,102,Writing for Mass Media,None,,,,,,
Jacksonville State University,JSU,5,MCM,230,Survey of Advertising,None,,,,,,
Jacksonville State University,JSU,5,MET,201,Basic Computer Aided Drafting,None,,,,,,
Jacksonville State University,JSU,5,MTH,100,Intermediate College Algebra,MS,100,Intermediate Algebra for Precalculus,3,No,no,
Jacksonville State University,JSU,5,MTH,231,Math for the Elementary Teacher I,MS,133,Mathematical Concepts I,3,No,no,
Jacksonville State University,JSU,5,MTH,232,Math for the Elementary Teacher II,MS,134,Mathematical Concepts II,3,No,no,
Jacksonville State University,JSU,5,MTH,250,Discrete Math,Elective,,,,,,
Jacksonville State University,JSU,5,MTH,265,Elementary Statistics,MS,204,Basic Statistics,3,No,yes,
Jacksonville State University,JSU,5,MTH,270,Probability and  Statistics,Elective,,,,,,
Jacksonville State University,JSU,5,MUS,111,Music Theory I,MU,101,Music Theory,3,No,no,
Jacksonville State University,JSU,5,MUS,112,Music Theory II,MU,102,Music Theory,3,No,no,
Jacksonville State University,JSU,5,MUS,113,Music Theory Lab I (Aural Skills),MU,111,Aural Skills,1,No,no,
Jacksonville State University,JSU,5,MUS,114,Music Theory Lab II (Aural Skills),MU,112,Aural Skills,1,No,no,
Jacksonville State University,JSU,5,NUR,206,Advanced Nutrition Concepts,None,,,,,,
Jacksonville State University,JSU,5,ORI,101,Orientation to College,Elective,,,,,,
Jacksonville State University,JSU,5,PED,100,Fundamental of Fitness,HPE,109,Concepts of Wellness,3,No,no,
Jacksonville State University,JSU,5,PED,103,Weight Training (Beginning),HPE,121,Beginning Weight Training,2,No,no,HPE 121 is equivalent only if 2 credit hours or PED 104 (1) taken as well… adding up to the 2 credit hours.
Jacksonville State University,JSU,5,PED,105,Personal Fitness,Elective,,,,,,
Jacksonville State University,JSU,5,PED,106,Aerobics,Elective,,,,,,
Jacksonville State University,JSU,5,PED,107,Aerobics Dance (Beginning),Elective,,,,,,
Jacksonville State University,JSU,5,PED,109,Jogging,Elective,,,,,,
Jacksonville State University,JSU,5,PED,140,Swimming (Beginning),HPE,150,Beginning Swimming,1,No,no,
Jacksonville State University,JSU,5,PED,141,Swimming (Intermediate),Elective,,,,,,
Jacksonville State University,JSU,5,PED,200,Foundation of Physical Education,HPE,103,Foundations of Health and Physical Education,3,No,no,
Jacksonville State University,JSU,5,PED,224,Principles of Nutrition,FCS,215,Introductory Nutrition,3,No,no,
Jacksonville State University,JSU,5,PED,295,Practicum In Physical Education,None,,,,,,
Jacksonville State University,JSU,5,PHY,218,Modern Physics,Elective,,,,,,
Jacksonville State University,JSU,5,POL,220,State and Local Government,PSC,102,Introduction to State and Local Government,3,No,no,
Jacksonville State University,JSU,5,POL,230,Comparative Government,Elective,,,,,,
Jacksonville State University,JSU,5,POL,236,Survey of International Affairs,Elective,,,,,,
Jacksonville State University,JSU,5,PST,115,Emergency Medical Dispatching,None,,,,,,
Jacksonville State University,JSU,5,PST,220,Technologies in Public Safety Communication & 911,None,,,,,,
Jacksonville State University,JSU,5,PST,221,Role in hostage Negotiations,None,,,,,,
Jacksonville State University,JSU,5,PST,222,Handling of Hazardous Materials Event,None,,,,,,
Jacksonville State University,JSU,5,PST,226,Advanced Public Safety Communications,None,,,,,,
Jacksonville State University,JSU,5,PST,227,Location Identification,None,,,,,,
Jacksonville State University,JSU,5,PSY,211,Child Growth and Development,Elective,,,,,,
Jacksonville State University,JSU,5,PSY,230,Abnormal Psychology,Elective,,,,,,
Jacksonville State University,JSU,5,PSY,260,Statistics for the Social Sciences,Elective,,,,,,
Jacksonville State University,JSU,5,SOC,247,Marriage and the Family,SY,310,Modern Family,3,No,no,
Jacksonville State University,JSU,5,SPH,228,Group Communication,Elective,,,,,,
Jacksonville State University,JSU,5,THR,113,Theatre Workshop I,THR,250,Student's Theatre,1,No,no,THR 250 is repeatable for a maximum of two (2) credit hours.
Jacksonville State University,JSU,5,THR,114,Theatre Workshop II,THR,250,Student's Theatre,1,No,no,THR 250 is repeatable for a maximum of two (2) credit hours.
Jacksonville State University,JSU,5,THR,131,Acting Techniques I,THR,246,Acting/Acting Fundamentals,3,No,no,
Jacksonville State University,JSU,5,THR,241,Voice and Speech for the Performer,THR,290,Speech for the Performing Arts,3,No,no,
Jacksonville State University,JSU,1,,,,EH,103,Honors English Composition I,3,No,yes,
Jacksonville State University,JSU,1,,,,EH,104,Honors English Composition II,3,No,yes,
Jacksonville State University,JSU,2,,,,EH,219,Honors Literature I,3,No,yes,
Jacksonville State University,JSU,2,,,,EH,220,Honors Literature II,3,No,yes,
Jacksonville State University,JSU,2,,,,FLM,230,Introduction to Film,3,No,yes,
Jacksonville State University,JSU,2,,,,PHY,221,Introduction to Philosophy,3,No,yes,
