University,University Short Name,Area,ACCS Coures Prefix,ACCS Course Number,ACCS Course Title,University Equivalent Course Prefix,University Equivalent Course Number,University Course Title,Univeristy Course Hours,Lab,Approved,Notes
University of South Alabama,USA,2,REL,152,Survey of the New Testament,REL,201,Survey of the New Testament,3,No,yes,
University of South Alabama,USA,2,SPA,101,Introductory Spanish I,LG,131,Introductory Spanish I,3,No,yes,
University of South Alabama,USA,2,SPA,102,Introductory Spanish II,LG,132,Introductory Spanish II,3,No,yes,
University of South Alabama,USA,2,SPA,201,Intermediate Spanish I,LG,231,Intermediate Spanish I,3,No,yes,
University of South Alabama,USA,2,SPA,202,Intermediate Spanish II,LG,232,Intermediate Spanish II,3,No,yes,
University of South Alabama,USA,2,SPH,106,Fundamentals of Oral Communication,CA,100,Intro to Communication,3,No,no,
University of South Alabama,USA,2,SPH,106,Fundamentals of Oral Communication,CA,110,Public Speaking,3,No,yes,
University of South Alabama,USA,2,SPH,107,Fundamentals of Public Speaking,CA,110,Public Speaking,3,No,yes,
University of South Alabama,USA,2,THR,120,Theatre Appreciation,DRA,110,Introduction to Drama,3,No,yes,
University of South Alabama,USA,2,THR,126,Introduction to Theatre,DRA,110,Introduction to Drama,3,No,yes,
University of South Alabama,USA,3,AST,220,Introduction to Astronomy,PH,101,Introduction to Astronomy,4,Yes,yes,
University of South Alabama,USA,3,BIO,101,Introduction to Biology I,BLY,101,Life Sciences I,4,Yes,yes,
University of South Alabama,USA,3,BIO,102,Introduction to Biology II,BLY,102,Life Sciences II,4,Yes,yes,
University of South Alabama,USA,3,BIO,103,Principles of Biology I,BLY,121,General Biology I,4,Yes,yes,
University of South Alabama,USA,3,BIO,104,Principles of Biology II,BLY,122,General Biology II,4,Yes,yes,
University of South Alabama,USA,3,CHM,104,Introduction to Chemistry I,CH,101,Survey of Inorganic and Organic Chemistry,4,Yes,yes,
University of South Alabama,USA,3,CHM,105,Introduction to Chemistry II,Area III Core,,,,,,
University of South Alabama,USA,3,CHM,111,College Chemistry I,CH,131,General Chemistry I,4,Yes,yes,
University of South Alabama,USA,3,CHM,112,College Chemistry II,CH,132,General Chemistry II,4,Yes,yes,
University of South Alabama,USA,3,GEO,101,Principles of Physical Geography I,GEO,101,Atmospheric Processes and Patterns,4,Yes,yes,
University of South Alabama,USA,3,GEO,102,Principles of Physical Geography II,GEO,102,Landscape Processes and Patterns,4,Yes,yes,
University of South Alabama,USA,3,GLY,101,Introduction to Geology I,GY,111,Earth Materials,4,Yes,yes,
University of South Alabama,USA,3,GLY,102,Introduction to Geology II,GY,112,Earth History,4,Yes,yes,
University of South Alabama,USA,3,MTH,110,Finite Mathematics,MA,110,Finite Mathematics,3,No,yes,
University of South Alabama,USA,3,MTH,112,Precalculus Algebra,MA,112,Precalculus Algebra,3,No,yes,
University of South Alabama,USA,3,MTH,113,Precalculus Trigonometry,MA,113,Precalculus Trigonometry,3,No,yes,
University of South Alabama,USA,3,MTH,115,Precalculus Algebra & Trigonometry,MA,115,Precalculus Algebra & Trigonometry,4,No,yes,
University of South Alabama,USA,3,MTH,120,Calculus and Its Applications,MA,120,Calculus and its Applications,3,No,yes,
University of South Alabama,USA,3,MTH,125,Calculus I,MA,125,Calculus I,4,No,yes,
University of South Alabama,USA,3,MTH,126,Calculus II,MA,126,Calculus II,4,No,yes,
University of South Alabama,USA,3,MTH,227,Calculus III,MA,227,Calculus III,4,No,yes,
University of South Alabama,USA,3,MTH,237,Linear Algebra,MA,237,Linear Algebra I,3,No,yes,
University of South Alabama,USA,3,MTH,238,Applied Differential Equations I,MA,238,Applied Differential Equations,3,No,yes,
University of South Alabama,USA,3,PHS,111,Physical Science I,Area III Core,,,,,,
University of South Alabama,USA,3,PHS,112,Physical Science II,Area III Core,,,,,,
University of South Alabama,USA,3,PHY,120,Introduction to Physics,PH,104,Concepts of Physics,4,Yes,yes,
University of South Alabama,USA,3,PHY,201,General Physics I,PH,114,Non-Calculus Based Physics I,5,Yes,yes,
University of South Alabama,USA,3,PHY,202,General Physics II,PH,115,Non-Calculus Based Physics II,5,Yes,yes,
University of South Alabama,USA,3,PHY,213,General Physics with Calculus I,PH,201,Calculus-Based Physics I,4,Yes,yes,
University of South Alabama,USA,3,PHY,214,General Physics with Calculus II,PH,202,Calculus-Based Physics II,4,Yes,yes,
University of South Alabama,USA,4,ANT,200,Introduction to Anthropology,AN,100,Introduction to Cultural Anthropology,3,No,yes,
University of South Alabama,USA,4,ANT,210,Physical Anthropology,AN,101,Intro. to Archaeology & Physical Anthropology,3,No,yes,
University of South Alabama,USA,4,ANT,220,Cultural Anthropology,AN,100,Introduction to Cultural Anthropology,3,No,yes,
University of South Alabama,USA,4,ANT,226,Culture and Personality,Area IV Core,,,,,,
University of South Alabama,USA,4,ANT,230,Introduction to Archaeology,AN,101,Intro. to Archaeology & Physical Anthropology,3,No,yes,
University of South Alabama,USA,4,ECO,231,Principles of Macroeconomics,ECO,216,Principles of Macroeconomics,3,No,yes,
University of South Alabama,USA,4,ECO,232,Principles of Microeconomics,ECO,215,Principles of Microeconomics,3,No,yes,
University of South Alabama,USA,4,GEO,100,World Regional Geography,GEO,115,World Regional Geography,3,No,yes,
University of South Alabama,USA,4,GEO,201,Principles of Human Geography,GEO,114,Introduction to Human Geography,3,No,yes,
University of South Alabama,USA,4,HIS,101,History of Western Civilization I,HY,101,History of Western Civilization I,3,No,yes,
University of South Alabama,USA,4,HIS,102,History of Western Civilization II,HY,102,History of Western Civilization II,3,No,yes,
University of South Alabama,USA,4,HIS,121,World History I,HY,121,World Civilization I,3,No,no,
University of South Alabama,USA,4,HIS,122,World History II,HY,122,World Civilization II,3,No,no,
University of South Alabama,USA,4,HIS,201,United States History I,HY,135,U S History to 1877,3,No,yes,
University of South Alabama,USA,4,HIS,202,United States History II,HY,136,U S History Since 1877,3,No,yes,
University of South Alabama,USA,4,POL,200,Introduction to Political Science,Area IV Core,,,,,,
University of South Alabama,USA,4,POL,211,American National Government,PSC,130,Introduction to US Government,3,No,yes,
University of South Alabama,USA,4,PSY,200,General Psychology,PSY,120,General Psychology,3,No,yes,
University of South Alabama,USA,4,PSY,210,Human Growth & Development,PSY,250,Life Span Development,3,No,yes,
University of South Alabama,USA,4,SOC,200,Introduction to Sociology,SY,109,Introductory Sociology,3,No,yes,
University of South Alabama,USA,4,SOC,210,Social Problems,SY,112,Social Problems,3,No,yes,
University of South Alabama,USA,4,SPH,116,Introduction to Interpersonal Communication,CA,211,Interpersonal Communication,3,No,yes,
University of South Alabama,USA,5,AGP,130,Poultry Production,None,,,,,,
University of South Alabama,USA,5,AGP,152,Agricultural Equipment Repair and Maintenance,None,,,,,,
University of South Alabama,USA,5,AGR,200,Introduction to Animal Dairy Science,None,,,,,,
University of South Alabama,USA,5,ART,113,Drawing I,ARS,121,Perceptual Drawing I,3,no,no,
University of South Alabama,USA,5,ART,114,Drawing II,ARS,122,Perceptual Drawing II,3,no,no,
University of South Alabama,USA,5,ART,121,Two-Dimensional Composition I,ARS,123,Two-dimensional Design,3,no,no,
University of South Alabama,USA,5,ART,127,Three-Dimensional Composition,ARS,124,Three-dimensional Design,3,no,no,
University of South Alabama,USA,5,ART,174,Photography II,ARS,281,Intro to Photography,3,no,no,
University of South Alabama,USA,5,ART,221,Computer Graphics I,ARS,271,Introduction ot Graphic Design,3,no,no,
University of South Alabama,USA,5,ASL,101,American Sign Language I,LGS,110,Intro to American Sign Language,3,no,no,
University of South Alabama,USA,5,ASL,102,American Sign Language II,LGS,111,Intro American Sign Language II,3,no,no,
University of South Alabama,USA,5,ASL,103,American Sign Language III,LGS,210,Intermediate ASL I,3,no,no,
University of South Alabama,USA,5,ASL,104,American Sign Language IV,LGS,211,Intermediate ASL II,3,no,no,
University of South Alabama,USA,5,ASL,121,Deaf Culture,None,,,,,,
University of South Alabama,USA,5,ATM,211,Automated Mfg. Tech. Electronics,None,,,,,,
University of South Alabama,USA,5,BIO,201,Human Anatomy and Physiology I,BMD,251,Human Anatomy and Physiology I,4,yes,no,
University of South Alabama,USA,5,BIO,202,Human Anatomy and Physiology I,BMD,252,Human Anatomy and Physiology I,4,yes,no,
University of South Alabama,USA,5,BIO,206,Human Anatomy,None,,,,,,
University of South Alabama,USA,5,BIO,207,Human Physiology,None,,,,,,
University of South Alabama,USA,5,BIO,220,General Microbiology,BLY,213,Microbiology,3,no,no,
University of South Alabama,USA,5,BUS,100,Introduction to Business,BUS,150,Intro to Business and MGT,3,no,no,
University of South Alabama,USA,5,BUS,146,Personal Finance,None,,,,,,
University of South Alabama,USA,5,BUS,210,Introduction to Accounting,ACC,211,Financial Accounting ,3,no,no,
University of South Alabama,USA,5,BUS,215,Business Communication,None,,,,,,
University of South Alabama,USA,5,BUS,241,Principles of Accounting I,ACC,211,Financial Accounting ,3,no,no,
University of South Alabama,USA,5,BUS,242,Principles of Accounting II,ACC,212,Managerial Accounting,3,no,no,
University of South Alabama,USA,5,BUS,260,Statistical Data Analysis,None,,,,,,
University of South Alabama,USA,5,BUS,261,Business Law I,None,,,,,,
University of South Alabama,USA,5,BUS,263,Legal and Social Environment of Business,BUS,265,Legal Environment of Business I,3,no,no,
University of South Alabama,USA,5,BUS,271,Business Statistics I,BUS,245,Business Analytics I,3,no,no,
University of South Alabama,USA,5,BUS,272,Business Statistics II,BUS,255,Business Analytics II,3,no,no,
University of South Alabama,USA,5,BUS,275,Principles of Management,None,,,,,,
University of South Alabama,USA,5,BUS,285,Principles of Marketing,None,,,,,,
University of South Alabama,USA,5,CHD,201,Child Growth and Development Principles,None,,,,,,
University of South Alabama,USA,5,CHD,209,Infant and Toddler Education Programs,None,,,,,,
University of South Alabama,USA,5,CHM,221,Organic Chemistry I,CH,201,Organic Chemistry I,3,yes,no,
University of South Alabama,USA,5,CHM,222,Organic Chemistry II,CH,202,Organic Chemistry II,3,yes,no,
University of South Alabama,USA,5,CIS,130,Introduction to Information Systems,CIS,110,,,,no,
University of South Alabama,USA,5,CIS,145,Advanced Web Page Development,None,,,,,,
University of South Alabama,USA,5,CIS,146,Microcomputer Applications,CIS,150,Intro to Computer Applications,3,yes,no,
University of South Alabama,USA,5,CIS,147,Advanced Microcomputer Applications,CIS,250,Advanced Comp Applications,3,yes,no,
University of South Alabama,USA,5,CIS,149,Introduction to Computers,None,,,,,,
University of South Alabama,USA,5,CIS,198,Web Page Development,None,,,,,,
University of South Alabama,USA,5,CIS,201,Introduction to Computer Programming Concepts,None,,,,,,
University of South Alabama,USA,5,CIS,202,Python Programming,None,,,,,,
University of South Alabama,USA,5,CIS,207,Introduction to Web Development,None,,,,,,
University of South Alabama,USA,5,CIS,208,Intermediate to Web Development,None,,,,,,
University of South Alabama,USA,5,CIS,212,Visual Basic,None,,,,,,
University of South Alabama,USA,5,CIS,213,Advanced Visual Basic Programming,None,,,,,,
University of South Alabama,USA,5,CIS,215,C# Programming,None,,,,,,
University of South Alabama,USA,5,CIS,231,FORTRAN Programming,None,,,,,,
University of South Alabama,USA,5,CIS,251,C++ Programming,CIS,210,Intro to C++Programming,3,no,no,
University of South Alabama,USA,5,CIS,252,Advanced C++ Programming,None,,,,,,
University of South Alabama,USA,5,CIS,255,Java Programming,None,,,,,,
University of South Alabama,USA,5,CIS,256,Advanced Java,None,,,,,,
University of South Alabama,USA,5,CIS,276,Server Administration,None,,,,,,
University of South Alabama,USA,5,CIS,277,Network Services Administration,None,,,,,,
University of South Alabama,USA,5,CIS,279,Network Infrastructure Design,None,,,,,,
University of South Alabama,USA,5,CIS,280,Network Security,None,,,,,,
University of South Alabama,USA,5,CIS,282,Computer Forensics,None,,,,,,
University of South Alabama,USA,5,CIS,285,Object Oriented Programming,None,,,,,,
University of South Alabama,USA,5,CRJ,100,Introduction to Criminal Justice,CJ,105,Intro to Criminal Justice,3,no,no,
University of South Alabama,USA,5,CRJ,110,Introduction to Law Enforcement,CJ,210,Policing and Society,3,no,no,
University of South Alabama,USA,5,CRJ,150,Introduction to Corrections,CJ,215,Correctional Policies and Proc,3,no,no,
University of South Alabama,USA,5,CRJ,160,Introduction to Security,None,,,,,,
University of South Alabama,USA,5,CUA,101,Orientation to the Hospitality Profession,HTM,200,Intro to Hospitality and Tourism Mgmt,3,no,no,
University of South Alabama,USA,5,CUA,110,Basic Food Preparation,None,,,,,,
University of South Alabama,USA,5,CUA,111,Foundations in Nutrition,None,,,,,,
University of South Alabama,USA,5,DDT,104,Basic Computer Aided Drafting and Design,None,,,,,,
University of South Alabama,USA,5,DNC,110,Intro to Dance,PE,101,Dance,1,no,no,
University of South Alabama,USA,5,DNC,121,Elementary Ballet I,PE,117,Ballet,1,no,no,
University of South Alabama,USA,5,DNC,143,Ballet Technique I,PE,117,Ballet,1,no,no,
University of South Alabama,USA,5,DNC,144,Ballet Technique II,PE,117,Ballet,1,no,no,
University of South Alabama,USA,5,DNC,243,Ballet Technique III,PE,117,Ballet,1,no,no,
University of South Alabama,USA,5,DNC,244,Ballet Technique IV,PE,117,Ballet,1,no,no,
University of South Alabama,USA,5,EET,121,AC Fundamentals,None,,,,,,
University of South Alabama,USA,5,EET,151,AC Theory,None,,,,,,
University of South Alabama,USA,5,EET,201,Electronic Circuits,None,,,,,,
University of South Alabama,USA,5,ELM,200,Electronic Circuits I,None,,,,,,
University of South Alabama,USA,5,ELM,205,Electronics I,None,,,,,,
University of South Alabama,USA,5,EMS,103,First Aid/CPR,HS,170,First Aid,1,no,no,
University of South Alabama,USA,5,EMS,106,Medical Terminology,EMS,210,Medical Terminology,3,no,no,
University of South Alabama,USA,5,EMS,118,Emergency Medical Technician,None,,,,,,
University of South Alabama,USA,5,EMS,119,Emergency Medical Technician Clinical,None,,,,,,
University of South Alabama,USA,5,EMS,189,Applied Anatomy and Physiology for Paramedics,None,,,,,,
University of South Alabama,USA,5,EMS,242,Paramedic Patient Assessment,None,,,,,,
University of South Alabama,USA,5,ENG,130,Technical Report Writing,None,,,,,,
University of South Alabama,USA,5,ENG,131,Applied Writing I,None,,,,,,
University of South Alabama,USA,5,EVT,101,Introduction to Environmental Science and Tech,None,,,,,,
University of South Alabama,USA,5,HEC,100,Principles of Basic Design,None,,,,,,
University of South Alabama,USA,5,HEC,131,Introduction of Clothing Construction I,None,,,,,,
University of South Alabama,USA,5,HEC,140,Principles of Nutrition,HS,263,Nutrition,3,no,no,
University of South Alabama,USA,5,HEC,221,Principles of Food Preperation  w/lab,None,,,,,,
University of South Alabama,USA,5,HEC,250,Management in Family Living,None,,,,,,
University of South Alabama,USA,5,HED,221,Personal Health,HS,262,Personal Health,3,no,no,
University of South Alabama,USA,5,HED,222,Community Health,None,,,,,,
University of South Alabama,USA,5,HED,224,Personal and Community Health,HS,262,Personal Health,3,no,no,
University of South Alabama,USA,5,HED,226,Wellness,KIN,100,Concepts of Health and Fitness,3,no,no,
University of South Alabama,USA,5,HED,230,Safety and First Aid,None,,,,,,
University of South Alabama,USA,5,HED,231,First Aid,HS,170,First Aid,1,no,no,
University of South Alabama,USA,5,HIT,110,Medical Terminology,None,,,,,,
University of South Alabama,USA,5,HIT,117,Pathology and Pharmacology I for HIT,None,,,,,,
University of South Alabama,USA,5,HMM,105,Principles of Hospitality Management,HTM,200,Intro to Hospitality and Tourism Mgmt,3,no,no,
University of South Alabama,USA,5,HMM,252,Hotel/Restaurant and Travel Law,None,,,,,,
University of South Alabama,USA,5,HOC,136,Residential Landscape Design,None,,,,,,
University of South Alabama,USA,5,HOC,170,Special Topics in Horticultural I,None,,,,,,
University of South Alabama,USA,5,HOC,230,Vegetable and Orchard Crops,None,,,,,,
University of South Alabama,USA,5,HPS,105,Medical Terminology,EMS,210,Medical Terminology,3,no,no,
University of South Alabama,USA,5,MCM,100,Introduction to Mass Communication,None,,,,,,
University of South Alabama,USA,5,MCM,102,Writing for Mass Media,None,,,,,,
University of South Alabama,USA,5,MCM,230,Survey of Advertising,None,,,,,,
University of South Alabama,USA,5,MET,201,Basic Computer Aided Drafting,None,,,,,,
University of South Alabama,USA,5,MTH,100,Intermediate College Algebra,MTH,100,Essentials for Precalculus,3,no,no,
University of South Alabama,USA,5,MTH,231,Math for the Elementary Teacher I,MA,201,Math for the Elementary Teacher I,3,no,no,
University of South Alabama,USA,5,MTH,232,Math for the Elementary Teacher II,MA,202,Math for the Elementary Teacher II,3,no,no,
University of South Alabama,USA,5,MTH,250,Discrete Math,None,,,,,,
University of South Alabama,USA,5,MTH,265,Elementary Statistics,ST,210,Stat Reason and Application,3,no,no,
University of South Alabama,USA,5,MTH,270,Probability and  Statistics,ST,315,Applied Probability-Statistics,3,no,no,
University of South Alabama,USA,5,MUS,111,Music Theory I,MUT,112,Basic Music Theory !,3,no,no,
University of South Alabama,USA,5,MUS,112,Music Theory II,MUT,113,Basic Music Theory II,3,no,no,
University of South Alabama,USA,5,MUS,113,Music Theory Lab I (Aural Skills),None,,,,,,
University of South Alabama,USA,5,MUS,114,Music Theory Lab II (Aural Skills),None,,,,,,
University of South Alabama,USA,5,NUR,206,Advanced Nutrition Concepts,None,,,,,,
University of South Alabama,USA,5,ORI,101,Orientation to College,Elective,,,,,,
University of South Alabama,USA,5,PED,100,Fundamental of Fitness,KIN,100,Concepts of Health and Fitness,3,no,no,
University of South Alabama,USA,5,PED,103,Weight Training (Beginning),PE,102,Weight Training,1,no,no,
University of South Alabama,USA,5,PED,105,Personal Fitness,PE,101,PE Activity,1,no,no,
University of South Alabama,USA,5,PED,106,Aerobics,PE,114,Aerobics,1,no,no,
University of South Alabama,USA,5,PED,107,Aerobics Dance (Beginning),PE,114,Aerobics,1,no,no,
University of South Alabama,USA,5,PED,109,Jogging,PE,145,Jogging,1,no,no,
University of South Alabama,USA,5,PED,140,Swimming (Beginning),PE,130,Beginning Swimming,1,no,no,
University of South Alabama,USA,5,PED,141,Swimming (Intermediate),PE,131,Intermediate Swimming,1,no,no,
University of South Alabama,USA,5,PED,200,Foundation of Physical Education,KIN,201,Orientation to Kinesiology,3,no,no,
University of South Alabama,USA,5,PED,224,Principles of Nutrition,None,,,,,,
University of South Alabama,USA,5,PED,295,Practicum In Physical Education,None,,,,,,
University of South Alabama,USA,5,PHY,218,Modern Physics,None,,,,,,
University of South Alabama,USA,5,POL,220,State and Local Government,None,,,,,,
University of South Alabama,USA,5,POL,230,Comparative Government,None,,,,,,
University of South Alabama,USA,5,POL,236,Survey of International Affairs,None,,,,,,
University of South Alabama,USA,5,PST,115,Emergency Medical Dispatching,None,,,,,,
University of South Alabama,USA,5,PST,220,Technologies in Public Safety Communication & 911,None,,,,,,
University of South Alabama,USA,5,PST,221,Role in hostage Negotiations,None,,,,,,
University of South Alabama,USA,5,PST,222,Handling of Hazardous Materials Event,None,,,,,,
University of South Alabama,USA,5,PST,226,Advanced Public Safety Communications,None,,,,,,
University of South Alabama,USA,5,PST,227,Location Identification,None,,,,,,
University of South Alabama,USA,5,PSY,211,Child Growth and Development,None,,,,,,
University of South Alabama,USA,5,PSY,230,Abnormal Psychology,None,,,,,,
University of South Alabama,USA,5,PSY,260,Statistics for the Social Sciences,None,,,,,,
University of South Alabama,USA,5,SOC,247,Marriage and the Family,None,,,,,,
University of South Alabama,USA,5,SPH,228,Group Communication,CA,275,Decision Making-Small Groups,3,no,no,
University of South Alabama,USA,5,THR,113,Theatre Workshop I,DRA,100,Theatre Wkshp Rehrs-Perform,1,no,no,
University of South Alabama,USA,5,THR,114,Theatre Workshop II,DRA,101,Theatre Wksp Tech Production,1,no,no,
University of South Alabama,USA,5,THR,131,Acting Techniques I,DRA,120,Acting 1,3,no,no,
University of South Alabama,USA,5,THR,241,Voice and Speech for the Performer,None,,,,,,
University of South Alabama,USA,2,,,,AFR,101,Introduction to African American Studies,3,no,yes,
University of South Alabama,USA,2,,,,ARH,100,Survey of Art,3,no,yes,
University of South Alabama,USA,2,,,,CLA,110,Introduction to Anicent Greek and Roman Culture,3,no,yes,
University of South Alabama,USA,2,,,,IST,105,Encounter with the Humanities,3,no,yes,
University of South Alabama,USA,2,,,,LG,121,Introductory Chinese I,3,no,yes,
University of South Alabama,USA,2,,,,LG,122,Introductory Chinese II,3,no,yes,
University of South Alabama,USA,2,,,,LG,171,Introductory Russian I,3,no,yes,
University of South Alabama,USA,2,,,,LG,172,Introductory Russian II,3,no,yes,
University of South Alabama,USA,2,,,,LG,221,Intermediate Chinese I,3,no,yes,
University of South Alabama,USA,2,,,,LG,222,Intermediate Chinese II,3,no,yes,
University of South Alabama,USA,2,,,,LG,271,Intermediate Russian I,3,no,yes,
University of South Alabama,USA,2,,,,LG,272,Intermediate Russian II,3,no,yes,
University of South Alabama,USA,2,,,,LGS,106,Introductory Arabic I,3,no,yes,
University of South Alabama,USA,2,,,,LGS,107,Introductory Arabic II,3,no,yes,
University of South Alabama,USA,2,,,,LGS,141,Introductory Greek I,3,no,yes,
University of South Alabama,USA,2,,,,LGS,142,Introductory Greek II,3,no,yes,
University of South Alabama,USA,2,,,,LGS,201,Intermediate Japanese I,3,no,yes,
University of South Alabama,USA,2,,,,LGS,202,Intermediate Japanese II,3,no,yes,
University of South Alabama,USA,2,,,,LGS,206,Intermediate Arabic I,3,no,yes,
University of South Alabama,USA,2,,,,LGS,207,Intermediate Arabic II,3,no,yes,
University of South Alabama,USA,2,,,,LGS,241,Intermediate Greek I,3,no,yes,
University of South Alabama,USA,2,,,,LGS,242,Intermediate Greek II,3,no,yes,
University of South Alabama,USA,2,,,,PHL,120,Critical Thinking,3,no,yes,
University of South Alabama,USA,2,,,,PHL,121,Introduction to Logic,3,no,yes,
University of South Alabama,USA,2,,,,PHL,231,Social Ethics,3,no,yes,
University of South Alabama,USA,2,,,,PHL,240,Western Philosophy: Classical and Medieval,3,no,yes,
University of South Alabama,USA,3,,,,CH,103,Chemistry: Its Role in Society,4,yes,yes,
University of South Alabama,USA,4,,,,AN,121,Physical Anthropology,4,yes,yes,
University of South Alabama,USA,4,,,,CA,100,Introduction to Communication,3,no,yes,
University of South Alabama,USA,4,,,,GS,101,Introduction to Gender Studies,3,no,yes,
University of South Alabama,USA,4,,,,IS,100,Global Issues,3,no,yes,
University of South Alabama,USA,4,,,,IST,201,Seasons of Life,3,no,yes,
University of South Alabama,USA,4,,,,PSY,121,Honors General Psychology,4,no,yes,
