University,University Short Name,Area,ACCS Coures Prefix,ACCS Course Number,ACCS Course Title,University Equivalent Course Prefix,University Equivalent Course Number,University Course Title,Univeristy Course Hours,Lab,Approved,Notes
University of Alabama,UA,4,HIS,101,History of Western Civilization I,HY,101,Western Civilization to 1648,3,No,yes,
University of Alabama,UA,4,HIS,102,History of Western Civilization II,HY,102,Western Civilization since 1648,3,No,yes,
University of Alabama,UA,4,HIS,121,World History I,HY,117,World History to 1500,3,No,no,
University of Alabama,UA,4,HIS,122,World History II,HY,118,World History Since 1500,3,No,no,
University of Alabama,UA,4,HIS,201,United States History I,HY,103,History of American Civilization to 1865,3,No,yes,
University of Alabama,UA,4,HIS,202,United States History II,HY,104,America Civilization Since 1865,3,No,yes,
University of Alabama,UA,4,POL,200,Introduction to Political Science,Area IV Core,,,,,,
University of Alabama,UA,4,POL,211,American National Government,PSC,101,Introduction to American Politics,3,No,yes,
University of Alabama,UA,4,PSY,200,General Psychology,PY,101,Introduction to Psychology,3,No,yes,
University of Alabama,UA,4,PSY,210,Human Growth & Development,HD,101,Life Span Human Development,3,No,yes,
University of Alabama,UA,4,SOC,200,Introduction to Sociology,SOC,101,Introduction to Sociology,3,No,yes,
University of Alabama,UA,4,SOC,210,Social Problems,SOC,202,Social Problems,3,No,yes,
University of Alabama,UA,4,SPH,116,Introduction to Interpersonal Communication,COM,220,Interpersonal Communication,3,No,yes,
University of Alabama,UA,5,AGP,130,Poultry Production,None,,,,,,
University of Alabama,UA,5,AGP,152,Agricultural Equipment Repair and Maintenance,None,,,,,,
University of Alabama,UA,5,AGR,200,Introduction to Animal Dairy Science,None,,,,,,
University of Alabama,UA,5,ART,113,Drawing I,ART,110,Drawing I,3,No,no,
University of Alabama,UA,5,ART,114,Drawing II,ART,210,Drawing II,3,No,no,
University of Alabama,UA,5,ART,121,Two-Dimensional Composition I,ART,130,2D Design,3,No,no,
University of Alabama,UA,5,ART,127,Three-Dimensional Composition,ART,131,3D Design,3,No,no,
University of Alabama,UA,5,ART,174,Photography II,ART,197,Art Elective,,,no,
University of Alabama,UA,5,ART,221,Computer Graphics I,ART,197,Art Elective,,,no,
University of Alabama,UA,5,ASL,101,American Sign Language I,ASL,101,American Sign Language I,3,No,no,
University of Alabama,UA,5,ASL,102,American Sign Language II,ASL,102,American Sign Language II,3,No,no,
University of Alabama,UA,5,ASL,103,American Sign Language III,ASL,197,American Sign Lang Elective,,,no,
University of Alabama,UA,5,ASL,104,American Sign Language IV,ASL,197,American Sign Lang Elective,,,no,
University of Alabama,UA,5,ASL,121,Deaf Culture,GEC,197,General Elective Credit,,,no,
University of Alabama,UA,5,ATM,211,Automated Mfg. Tech. Electronics,None,,,,,,
University of Alabama,UA,5,BIO,201,Human Anatomy and Physiology I,BSC,215,Human Anatomy & Physiology I,4,Yes,no,
University of Alabama,UA,5,BIO,202,Human Anatomy and Physiology II,BSC,216,Human Anatomy & Physiology II,4,Yes,no,
University of Alabama,UA,5,BIO,206,Human Anatomy,BSC,197,Biological Sci Elective,,,no,
University of Alabama,UA,5,BIO,207,Human Physiology,BSC,197,Biological Sci Elective,,,no,
University of Alabama,UA,5,BIO,220,General Microbiology,BSC,242,Microbiology and Man,4,Yes,no,
University of Alabama,UA,5,BUS,100,Introduction to Business,GBA,197,Gen Business Elective,,,no,
University of Alabama,UA,5,BUS,146,Personal Finance,CSM,204,Intro Personl Finan Plan,3,No,no,
University of Alabama,UA,5,BUS,210,Introduction to Accounting,AC,197,Accounting Elective,,,no,
University of Alabama,UA,5,BUS,215,Business Communication,GBA,197,Gen Business Elective,,,no,
University of Alabama,UA,5,BUS,241,Principles of Accounting I,AC,197,Accounting Elective,,,no,
University of Alabama,UA,5,BUS,242,Principles of Accounting II,AC,197,Accounting Elective,,,no,
University of Alabama,UA,5,BUS,260,Statistical Data Analysis,ST,260,Statistical Data Analysis,3,No,no,
University of Alabama,UA,5,BUS,261,Business Law I,GBA,197,Gen Business Elective,,,no,
University of Alabama,UA,5,BUS,263,Legal and Social Environment of Business,LGS,200,Legal Environment of Business,3,Yes,no,
University of Alabama,UA,5,BUS,271,Business Statistics I,ST,197,Statistics Elective,,,no,
University of Alabama,UA,5,BUS,272,Business Statistics II,ST,197,Statistics Elective,,,no,
University of Alabama,UA,5,BUS,275,Principles of Management,MGT,197,Management Elective,,,no,
University of Alabama,UA,5,BUS,285,Principles of Marketing,MKT,197,Marketing Elective,,,no,
University of Alabama,UA,5,CHD,201,Child Growth and Development Principles,HD,197,Human Develop Elective,,,no,
University of Alabama,UA,5,CHD,209,Infant and Toddler Education Programs,HD,202,Child Dev-Infancy/Todlr,3,No,no,
University of Alabama,UA,5,CHM,221,Organic Chemistry I,CH,231,Elem Organic Chemistry I,3,No,no,
University of Alabama,UA,5,CHM,222,Organic Chemistry II,CH,232,Elem Oraganic Chemistry II,3,No,no,
University of Alabama,UA,5,CIS,130,Introduction to Information Systems,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,145,Advanced Web Page Development,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,146,Microcomputer Applications,CS,102,Computer Applications,3,No,no,
University of Alabama,UA,5,CIS,147,Advanced Microcomputer Applications,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,149,Introduction to Computers,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,198,Web Page Development,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,201,Introduction to Computer Programming Concepts,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,202,Python Programming,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,207,Introduction to Web Development,CS,202,Web Foundations,3,No,no,
University of Alabama,UA,5,CIS,208,Intermediate to Web Development,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,212,Visual Basic,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,213,Advanced Visual Basic Programming,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,215,C# Programming,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,231,FORTRAN Programming,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,251,C++ Programming,CS,100,CS I for Majors,4,No,no,
University of Alabama,UA,5,CIS,252,Advanced C++ Programming,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,255,Java Programming,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,256,Advanced Java,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,276,Server Administration,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,277,Network Services Administration,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,279,Network Infrastructure Design,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,280,Network Security,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,282,Computer Forensics,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CIS,285,Object Oriented Programming,CS,197,Computer Sci Elective,,,no,
University of Alabama,UA,5,CRJ,100,Introduction to Criminal Justice,CJ,100,Intro Criminal Justice,3,No,no,
University of Alabama,UA,5,CRJ,110,Introduction to Law Enforcement,CJ,220,Law Enforcement,3,No,no,
University of Alabama,UA,5,CRJ,150,Introduction to Corrections,CJ,270,Corrections,3,No,no,
University of Alabama,UA,5,CRJ,160,Introduction to Security,CJ,221,Private Security,3,No,no,
University of Alabama,UA,5,CUA,101,Orientation to the Hospitality Profession,RHM,175,Intro to Hospitality Management,3,No,no,
University of Alabama,UA,5,CUA,110,Basic Food Preparation,NHM,197,NHM Elective,,,no,
University of Alabama,UA,5,CUA,111,Foundations in Nutrition,NHM,101,Intro Human Nutrition,3,No,no,
University of Alabama,UA,5,DDT,104,Basic Computer Aided Drafting and Design,ENGR,161 or 171,Small Scale Eng Graphics/Large Scale Eng Graphics,1,No,no,
University of Alabama,UA,5,DNC,110,Intro to Dance,DN,110,Intro To Dance Styles,3,No,no,
University of Alabama,UA,5,DNC,121,Elementary Ballet I,DN,197,Dance Elective,,,no,
University of Alabama,UA,5,DNC,143,Ballet Technique I,DN,197,Dance Elective,,,no,
University of Alabama,UA,5,DNC,144,Ballet Technique II,DN,197,Dance Elective,,,no,
University of Alabama,UA,5,DNC,243,Ballet Technique III,DN,197,Dance Elective,,,no,
University of Alabama,UA,5,DNC,244,Ballet Technique IV,DN,197,Dance Elective,,,no,
University of Alabama,UA,5,EET,121,AC Fundamentals,None,,,,,,
University of Alabama,UA,5,EET,151,AC Theory,None,,,,,,
University of Alabama,UA,5,EET,201,Electronic Circuits,ECE,197,ECE Elective,,,no,
University of Alabama,UA,5,ELM,200,Electronic Circuits I,ECE,197,ECE Elective,,,no,
University of Alabama,UA,5,ELM,205,Electronics I,ECE,197,ECE Elective,,,no,
University of Alabama,UA,5,EMS,103,First Aid/CPR,ATR,197,Athletic Training Elective,,,no,
University of Alabama,UA,5,EMS,106,Medical Terminology,HD,203,Medical Terminology,2,No,no,
University of Alabama,UA,5,EMS,118,Emergency Medical Technician,None,,,,,,
University of Alabama,UA,5,EMS,119,Emergency Medical Technician Clinical,None,,,,,,
University of Alabama,UA,5,EMS,189,Applied Anatomy and Physiology for Paramedics,None,,,,,,
University of Alabama,UA,5,EMS,242,Paramedic Patient Assessment,None,,,,,,
University of Alabama,UA,5,ENG,130,Technical Report Writing,EN,197,English Elective,,,no,
University of Alabama,UA,5,ENG,131,Applied Writing I,EN,197,English Elective,,,no,
University of Alabama,UA,5,EVT,101,Introduction to Environmental Science and Tech,None,,,,,,
University of Alabama,UA,5,HEC,100,Principles of Basic Design,CTD,102,Applied Design,3,No,no,
University of Alabama,UA,5,HEC,131,Introduction of Clothing Construction I,CTD,197,Cloth Textiles Elective,,,no,
University of Alabama,UA,5,HEC,140,Principles of Nutrition,NHM,101,Intro Human Nutrition,3,No,no,
University of Alabama,UA,5,HEC,221,Principles of Food Preperation  w/lab,NHM,197,NHM Elective,,,no,
University of Alabama,UA,5,HEC,250,Management in Family Living,CSM,201,Indiv Family Resourc Mgt,3,No,no,
University of Alabama,UA,5,HED,221,Personal Health,HHE,270,Personal Health,3,No,no,
University of Alabama,UA,5,HED,222,Community Health,HHE,273,Intro to Public Health,3,No,no,
University of Alabama,UA,5,HED,224,Personal and Community Health,HHE,270,Personal Health,3,No,no,
University of Alabama,UA,5,HED,226,Wellness,HHE,197,Health Educ Elective,,,no,
University of Alabama,UA,5,HED,230,Safety and First Aid,ATR,272,"First Aid, Safety & CPR",1,No,no,
University of Alabama,UA,5,HED,231,First Aid,ATR,272,"First Aid, Safety & CPR",1,No,no,
University of Alabama,UA,5,HIT,110,Medical Terminology,HD,203,Medical Terminology,2,No,no,
University of Alabama,UA,5,HIT,117,Pathology and Pharmacology I for HIT,None,,,,,,
University of Alabama,UA,5,HMM,105,Principles of Hospitality Management,RHM,251,Hospitality Employee Suprv/Mgt,3,No,no,
University of Alabama,UA,5,HMM,252,Hotel/Restaurant and Travel Law,RHM,197,RHM Elective,,,no,
University of Alabama,UA,5,HOC,136,Residential Landscape Design,None,,,,,,
University of Alabama,UA,5,HOC,170,Special Topics in Horticultural I,None,,,,,,
University of Alabama,UA,5,HOC,230,Vegetable and Orchard Crops,None,,,,,,
University of Alabama,UA,5,HPS,105,Medical Terminology,HD,203,Medical Terminology,2,No,no,
University of Alabama,UA,5,MCM,100,Introduction to Mass Communication,MC,101,Intro Mass Communic,3,No,no,
University of Alabama,UA,5,MCM,102,Writing for Mass Media,MC,197,Mass Commun Elective,,,no,
University of Alabama,UA,5,MCM,230,Survey of Advertising,APR,221,Intro to Advertising,3,No,no,
University of Alabama,UA,5,MET,201,Basic Computer Aided Drafting,None,,,,,,
University of Alabama,UA,5,MTH,100,Intermediate College Algebra,MATH,100,Intermediate Algebra,3,No,no,
University of Alabama,UA,5,MTH,231,Math for the Elementary Teacher I,MATH,208,Number and Operations,3,No,no,
University of Alabama,UA,5,MTH,232,Math for the Elementary Teacher II,MATH,209,Geometry & Measurement,3,No,no,
University of Alabama,UA,5,MTH,250,Discrete Math,MATH,197,Mathematics Elective,,,no,
University of Alabama,UA,5,MTH,265,Elementary Statistics,ST,197,Statistics Elective,,,no,
University of Alabama,UA,5,MTH,270,Probability and  Statistics,ST,197,Statistics Elective,,,no,
University of Alabama,UA,5,MUS,111,Music Theory I,MUS,197,Music Elective,,,no,
University of Alabama,UA,5,MUS,112,Music Theory II,MUS,197,Music Elective,,,no,
University of Alabama,UA,5,MUS,113,Music Theory Lab I (Aural Skills),MUS,197,Music Elective,,,no,
University of Alabama,UA,5,MUS,114,Music Theory Lab II (Aural Skills),MUS,197,Music Elective,,,no,
University of Alabama,UA,5,NUR,206,Advanced Nutrition Concepts,NUR,197,Nursing Elective,,,no,
University of Alabama,UA,5,ORI,101,Orientation to College,GEC,197,General Elective Credit,,,no,
University of Alabama,UA,5,PED,100,Fundamental of Fitness,KIN,197,Kinesiology Elective,,,no,
University of Alabama,UA,5,PED,103,Weight Training (Beginning),KIN,157,Beg Weight Training,1,No,no,
University of Alabama,UA,5,PED,105,Personal Fitness,KIN,101,Physical Conditioning,1,No,no,
University of Alabama,UA,5,PED,106,Aerobics,KIN,120,Aerobics,1,No,no,
University of Alabama,UA,5,PED,107,Aerobics Dance (Beginning),KIN,120,Aerobics,1,No,no,
University of Alabama,UA,5,PED,109,Jogging,KIN,167,Running,1,No,no,
University of Alabama,UA,5,PED,140,Swimming (Beginning),KIN,131,Beginning Swimming,1,No,no,
University of Alabama,UA,5,PED,141,Swimming (Intermediate),KIN,132,Intermediate Swimming,1,No,no,
University of Alabama,UA,5,PED,200,Foundation of Physical Education,KIN,197,Kinesiology Elective,,,no,
University of Alabama,UA,5,PED,224,Principles of Nutrition,NHM,101,Intro Human Nutrition,3,No,no,
University of Alabama,UA,5,PED,295,Practicum In Physical Education,KIN,197,Kinesiology Elective,,,no,
University of Alabama,UA,5,PHY,218,Modern Physics,PH,253&255,Intro Modern Physics/Modern Physics Lab,4,Yes,yes,
University of Alabama,UA,5,POL,220,State and Local Government,PSC,211,State & Local Govt,3,No,no,
University of Alabama,UA,5,POL,230,Comparative Government,PSC,203,Comparative Politics,3,No,no,
University of Alabama,UA,5,POL,236,Survey of International Affairs,PSC,204,International Relations,3,No,no,
University of Alabama,UA,5,PST,115,Emergency Medical Dispatching,None,,,,,,
University of Alabama,UA,5,PST,220,Technologies in Public Safety Communication & 911,None,,,,,,
University of Alabama,UA,5,PST,221,Role in hostage Negotiations,None,,,,,,
University of Alabama,UA,5,PST,222,Handling of Hazardous Materials Event,None,,,,,,
University of Alabama,UA,5,PST,226,Advanced Public Safety Communications,None,,,,,,
University of Alabama,UA,5,PST,227,Location Identification,None,,,,,,
University of Alabama,UA,5,PSY,211,Child Growth and Development,HD,197,Human Develop Elective,,,no,
University of Alabama,UA,5,PSY,230,Abnormal Psychology,PY,197,Psychology Elective,,,no,
University of Alabama,UA,5,PSY,260,Statistics for the Social Sciences,PY,211,Elem Statistical Methods,3,No,no,
University of Alabama,UA,5,SOC,247,Marriage and the Family,HD,262,Marriage and Family,3,No,no,
University of Alabama,UA,5,SPH,228,Group Communication,COM,197,Commctn Studies Elective,,,no,
University of Alabama,UA,5,THR,113,Theatre Workshop I,TH,197,Theatre Elective,,,no,
University of Alabama,UA,5,THR,114,Theatre Workshop II,TH,197,Theatre Elective,,,no,
University of Alabama,UA,5,THR,131,Acting Techniques I,TH,141,Acting I,3,No,no,
University of Alabama,UA,5,THR,241,Voice and Speech for the Performer,TH,113,Voice and Diction,3,No,no,
University of Alabama,UA,1,,,,EN,103,Advanced English Composition,3,No,yes,
University of Alabama,UA,1,,,,EN,120,English Composition I for Non-native Speakers,3,No,yes,
University of Alabama,UA,1,,,,EN,121,English Composition II for Non-native Speakers,3,No,yes,
University of Alabama,UA,2,,,,AMS,150,Introduction to American Culture (Arts & Values),3,No,yes,
University of Alabama,UA,2,,,,AMS,151,Introduction to American Studies (Comtemp Am Art),3,No,yes,
University of Alabama,UA,2,,,,AMS,205,Working Lives,3,No,yes,
University of Alabama,UA,2,,,,AMS,206,American Character,3,No,yes,
University of Alabama,UA,2,,,,ARH,254,Survey of Art III,3,No,yes,
University of Alabama,UA,2,,,,CL,222,Greek and Roman Mythology,3,No,yes,
University of Alabama,UA,2,,,,COM,100,Rhetoric and Society,3,No,yes,
University of Alabama,UA,2,,,,COM,121,Honors Cirtical Decision Making,3,No,yes,
University of Alabama,UA,2,,,,COM,210,Oral Interpretation of Literature,3,No,yes,
University of Alabama,UA,2,,,,EN,215,Honors English Literature I,3,No,yes,
University of Alabama,UA,2,,,,EN,216,Honors English Literature II,3,No,yes,
University of Alabama,UA,2,,,,EN,219,Honors American Literature I,3,No,yes,
University of Alabama,UA,2,,,,EN,220,Honors American Literature II,3,No,yes,
University of Alabama,UA,2,,,,GN,260,The Holocaust in Film and Literature,3,No,yes,
University of Alabama,UA,2,,,,GR,101,Introductory Greek I,3,No,yes,
University of Alabama,UA,2,,,,GR,102,Introductory Greek II,3,No,yes,
University of Alabama,UA,2,,,,IT,101,Introductory Italian I,4,No,yes,
University of Alabama,UA,2,,,,IT,102,Introductory Italian II,4,No,yes,
University of Alabama,UA,2,,,,IT,201,Intermediate Italian I,3,No,yes,
University of Alabama,UA,2,,,,IT,202,Intermediate Italian II,3,No,yes,
University of Alabama,UA,2,,,,JCM,112,Motion Picture History & Criticism,3,No,yes,
University of Alabama,UA,2,,,,LA,101,Introductory Latin I,3,No,yes,
University of Alabama,UA,2,,,,LA,102,Introductory Latin II,3,No,yes,
University of Alabama,UA,2,,,,LA,201,Intermediate Latin Read I,3,No,yes,
University of Alabama,UA,2,,,,LA,202,Intermediate Latin Read II,3,No,yes,
University of Alabama,UA,2,,,,NEW,211,Humanities I - Perspectives,4,No,yes,
University of Alabama,UA,2,,,,NEW,212,Humanities I - Creativity,4,No,yes,
University of Alabama,UA,2,,,,NEW,215,Perspectives in Humanities (Environ. Studies),3,No,yes,
University of Alabama,UA,2,,,,PHL,191,Honors Introduction to Philosophy,3,No,yes,
University of Alabama,UA,2,,,,PHL,211,Ancient Philosophy,3,No,yes,
University of Alabama,UA,2,,,,PHL,212,Early Modern Philosophy,3,No,yes,
University of Alabama,UA,2,,,,PHL,221,Honors Introductory Ethics,3,No,yes,
University of Alabama,UA,2,,,,PHL,223,Medical Ethics,3,No,yes,
University of Alabama,UA,2,,,,PHL,230,Introduction to Political Philosophy,3,No,yes,
University of Alabama,UA,2,,,,REL,100,Intoduction to Religious Studies,3,No,yes,
University of Alabama,UA,2,,,,REL,101,Intoduction to Religious Studies-Problem of Evil,3,No,yes,
University of Alabama,UA,2,,,,REL,224,Introduction to Judaism,3,No,yes,
University of Alabama,UA,2,,,,RUS,100,Elementary Russian I,4,No,yes,
University of Alabama,UA,2,,,,RUS,102,Elementary Russian II,4,No,yes,
University of Alabama,UA,2,,,,RUS,201,Intermediate Russian I,3,No,yes,
University of Alabama,UA,2,,,,RUS,202,Intermediate Russian II,3,No,yes,
University of Alabama,UA,2,,,,UH,201,Survey: Classics and Western Culture,3,No,yes,
University of Alabama,UA,2,,,,WS,200,Introduction to Women's Studies,3,No,yes,
University of Alabama,UA,3,,,,AEM,120,Aerospace Science for Educators,4,Yes,yes,
University of Alabama,UA,3,,,,AY,203,Observational Astronomy,2,Yes,yes,
